################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.8815493363959558E-01 a       530     0    36     1     5
 -8.5231299378007570E+00 a       531     0    36     1     6
 -2.2772965670066906E+01 a       532     0    36     1     7
  1.3887589965321324E+01 a       533     0    36     1     8
 -2.8172017539100402E+01 a       534     0    36     1     9
  1.5075479389678293E+01 a       535     0    36     1    10
 -6.2902618974765510E+00 a       536     0    36     1    11
  3.8041810163563525E+01 a       537     0    36     1    12
 -3.6635376756186197E+01 a       538     0    36     1    13
 -8.8698002761209001E+00 a       539     0    36     1    14
  6.9161609168491918E+00 a       540     0    36     1    15
  3.3788218934330163E+00 a       541     0    37     1     1
 -5.0298020591197794E+00 a       542     0    37     1     2
  1.1686580211831586E+01 a       543     0    37     1     3
 -1.3400635524050802E+01 a       544     0    37     1     4
 -1.8405626570397473E+01 a       545     0    37     1     5
 -5.4025692485383656E+00 a       546     0    37     1     6
 -1.9792801042771192E+01 a       547     0    37     1     7
  1.9405960456976672E+01 a       548     0    37     1     8
 -1.5718966401835207E+01 a       549     0    37     1     9
  4.1659177627522981E+00 a       550     0    37     1    10
  1.5070936267704214E+01 a       551     0    37     1    11
  2.4256220287767693E+01 a       552     0    37     1    12
  5.4765299997053223E+00 a       553     0    37     1    13
  1.2719262727960112E+01 a       554     0    37     1    14
  1.3865991197863904E+01 a       555     0    37     1    15
 -6.7466676309406837E-01 a       556     0    38     1     1
 -4.9726989856497206E-01 a       557     0    38     1     2
  1.9178216798371249E+01 a       558     0    38     1     3
  1.6612877488020427E+01 a       559     0    38     1     4
 -2.1549286185491813E+01 a       560     0    38     1     5
 -3.0626331011708645E+00 a       561     0    38     1     6
 -1.2265652257665879E+01 a       562     0    38     1     7
  3.3186694819274663E+01 a       563     0    38     1     8
 -9.3449492615754810E+00 a       564     0    38     1     9
  7.5307183862369937E+00 a       565     0    38     1    10
  3.3164579146464384E+00 a       566     0    38     1    11
  2.6237627704862948E+01 a       567     0    38     1    12
  1.2870831956236912E+00 a       568     0    38     1    13
 -1.0299387701807905E+01 a       569     0    38     1    14
  6.5248103448380079E-01 a       570     0    38     1    15
  1.3947144197375037E+01 a       571     0    39     1     1
  3.6748293787782105E+00 a       572     0    39     1     2
  1.2514917711253334E+01 a       573     0    39     1     3
  2.0057205089536914E+01 a       574     0    39     1     4
 -1.0596505815536450E+01 a       575     0    39     1     5
  2.0598892681313741E+00 a       576     0    39     1     6
 -8.2508467474113489E-01 a       577     0    39     1     7
  1.6118043877311084E+01 a       578     0    39     1     8
 -3.4191856177558244E+00 a       579     0    39     1     9
  7.1242623613431739E+00 a       580     0    39     1    10
  6.4662270305922043E+00 a       581     0    39     1    11
  3.1471938885472948E+01 a       582     0    39     1    12
 -1.1070048578662036E+01 a       583     0    39     1    13
  4.7205730649204884E+00 a       584     0    39     1    14
  8.8814731591156608E+00 a       585     0    39     1    15
 -2.4091707685896584E+01 a       586     0    40     1     1
  3.1623991008776592E+01 a       587     0    40     1     2
  8.3751036743005578E+00 a       588     0    40     1     3
  5.1179325543346952E+00 a       589     0    40     1     4
 -3.4590330569378485E+00 a       590     0    40     1     5
  3.8841141044383889E+01 a       591     0    40     1     6
  1.1179786616305316E+02 a       592     0    40     1     7
 -6.5995860727846587E+00 a       593     0    40     1     8
  3.4842229604871207E+01 a       594     0    40     1     9
  9.0302607741834663E+01 a       595     0    40     1    10
 -1.9049748668225220E+01 a       596     0    40     1    11
 -6.6966939203062310E+01 a       597     0    40     1    12
 -1.4921087262376756E+02 a       598     0    40     1    13
  1.5863380680005429E+01 a       599     0    40     1    14
  9.8679349807074843E+01 a       600     0    40     1    15
  3.6419967589828492E+00 a       601     0    41     1     1
  2.9977325358625194E+01 a       602     0    41     1     2
  1.6392966019246625E+01 a       603     0    41     1     3
 -6.8733220297119801E-01 a       604     0    41     1     4
  1.1446567417682248E+01 a       605     0    41     1     5
  3.0124147014003366E+01 a       606     0    41     1     6
  3.0141159751377238E+01 a       607     0    41     1     7
 -1.1665592324187431E+01 a       608     0    41     1     8
  1.8859160881131385E+00 a       609     0    41     1     9
  1.4413104948973995E+01 a       610     0    41     1    10
  1.3563811031175836E+01 a       611     0    41     1    11
 -1.4880008916609613E+01 a       612     0    41     1    12
 -3.9714702499985137E+01 a       613     0    41     1    13
  1.8985111122697067E+01 a       614     0    41     1    14
  1.5970843772755909E+01 a       615     0    41     1    15
  1.3529834489366435E+01 a       616     0    42     1     1
 -1.5548186589147667E+01 a       617     0    42     1     2
  1.6677024355771959E+01 a       618     0    42     1     3
 -5.7414662112287074E+00 a       619     0    42     1     4
 -4.1135434679358340E+00 a       620     0    42     1     5
  1.7559550244804697E+01 a       621     0    42     1     6
  3.7070151247563308E+00 a       622     0    42     1     7
 -6.0125402619163486E+00 a       623     0    42     1     8
 -2.3320705734920551E+01 a       624     0    42     1     9
 -1.7985462064024627E+01 a       625     0    42     1    10
  2.3127240534844809E+01 a       626     0    42     1    11
  2.2377896687120881E+01 a       627     0    42     1    12
 -1.6612597223580440E+01 a       628     0    42     1    13
  3.0139574933635568E+01 a       629     0    42     1    14
  2.7339732945126660E+00 a       630     0    42     1    15
  7.2846687138261874E+00 a       631     0    43     1     1
  9.3989707098406381E+00 a       632     0    43     1     2
  2.5697761503401011E+01 a       633     0    43     1     3
  1.0093714552683005E+01 a       634     0    43     1     4
 -6.6859072984785195E+00 a       635     0    43     1     5
 -3.2929751551934596E+00 a       636     0    43     1     6
  4.5350429476096732E+00 a       637     0    43     1     7
  3.8100884885398707E+00 a       638     0    43     1     8
 -2.7231773007172033E+00 a       639     0    43     1     9
 -5.4187900803341584E+00 a       640     0    43     1    10
 -8.4982195499607105E+00 a       641     0    43     1    11
  7.3650201988116120E+00 a       642     0    43     1    12
  2.3345833469464669E+01 a       643     0    43     1    13
  2.2039439807249854E+00 a       644     0    43     1    14
 -2.7440274105896989E+01 a       645     0    43     1    15
  1.4511495000582025E+01 a       646     0    44     1     1
 -1.3365226555888896E+00 a       647     0    44     1     2
  5.8752040098616646E+01 a       648     0    44     1     3
  1.0261528265419976E+01 a       649     0    44     1     4
  2.7274589980369086E+00 a       650     0    44     1     5
 -7.1669380672048044E+00 a       651     0    44     1     6
  9.2338809155116657E+00 a       652     0    44     1     7
 -8.6766946733194690E+00 a       653     0    44     1     8
 -1.2340947214295195E+01 a       654     0    44     1     9
 -7.9989385230020211E+00 a       655     0    44     1    10
 -2.1395860908294420E+01 a       656     0    44     1    11
 -1.8173437523393741E+00 a       657     0    44     1    12
  2.6176043101455143E+01 a       658     0    44     1    13
 -1.9629584259931011E+01 a       659     0    44     1    14
  2.7406082430788903E+00 a       660     0    44     1    15
 -5.9176455569092621E+00 a       661     0    45     1     1
  7.9212055249554085E+00 a       662     0    45     1     2
  1.8176213805989995E+01 a       663     0    45     1     3
  2.6339774912653162E+00 a       664     0    45     1     4
  1.6468622228325136E+00 a       665     0    45     1     5
 -1.8598800591775284E+01 a       666     0    45     1     6
  2.0683615026435000E+01 a       667     0    45     1     7
 -2.7571949303283616E+00 a       668     0    45     1     8
 -3.4100936994513051E+00 a       669     0    45     1     9
 -4.0956794580861491E+00 a       670     0    45     1    10
 -1.4841288718762934E+01 a       671     0    45     1    11
 -4.5790488662240243E+00 a       672     0    45     1    12
  3.1442600084527395E+01 a       673     0    45     1    13
 -9.4602599227030719E+00 a       674     0    45     1    14
 -1.8515378765862522E+01 a       675     0    45     1    15
  1.6261851017158865E+01 a       676     0    46     1     1
 -2.2883895063034483E+01 a       677     0    46     1     2
  3.3706817238461419E+01 a       678     0    46     1     3
 -1.5850890243589667E+01 a       679     0    46     1     4
  2.2862219417467834E+01 a       680     0    46     1     5
 -5.4592754805409767E+00 a       681     0    46     1     6
 -3.9870592278640309E+01 a       682     0    46     1     7
 -5.4013283312386449E+00 a       683     0    46     1     8
 -6.4127238100555871E+01 a       684     0    46     1     9
  3.8574614468928928E+01 a       685     0    46     1    10
  2.5595338518761277E+01 a       686     0    46     1    11
  8.3849090698500213E+00 a       687     0    46     1    12
  2.3034812336542818E+00 a       688     0    46     1    13
 -2.7580364003792173E+01 a       689     0    46     1    14
 -1.4944102767061500E+00 a       690     0    46     1    15
  1.0793611843307668E+01 a       691     0    47     1     1
  7.0836804838293608E+00 a       692     0    47     1     2
  1.7486402975240804E+01 a       693     0    47     1     3
  2.6162404606525809E+00 a       694     0    47     1     4
 -3.2340100550674644E+00 a       695     0    47     1     5
 -9.0362010607704857E+00 a       696     0    47     1     6
 -3.0299249506557924E+01 a       697     0    47     1     7
  1.8234074843730534E+00 a       698     0    47     1     8
 -3.8629395848023826E+01 a       699     0    47     1     9
  2.8758516607046470E+01 a       700     0    47     1    10
 -6.2724458581404319E+00 a       701     0    47     1    11
 -1.4135561279360276E+01 a       702     0    47     1    12
  3.2804417218963607E+01 a       703     0    47     1    13
 -2.9941962501960916E+01 a       704     0    47     1    14
  2.8558515738199713E-01 a       705     0    47     1    15
 -1.3707068622885950E+01 a       706     0    48     1     1
  4.3390240058699279E+00 a       707     0    48     1     2
 -2.0176603754684628E+01 a       708     0    48     1     3
  7.2138209835191169E+00 a       709     0    48     1     4
 -2.4725658893176099E+01 a       710     0    48     1     5
  4.0360066383003845E-01 a       711     0    48     1     6
 -2.1332958997295645E+01 a       712     0    48     1     7
  1.0544596484054290E+01 a       713     0    48     1     8
  1.7187506330355777E+01 a       714     0    48     1     9
  2.6582627901171925E+01 a       715     0    48     1    10
 -1.8104374121936084E+00 a       716     0    48     1    11
 -1.3931290653354610E+01 a       717     0    48     1    12
  1.4490721731384630E+01 a       718     0    48     1    13
  3.5216612619088767E+00 a       719     0    48     1    14
 -1.4125602932673887E+01 a       720     0    48     1    15
 -8.0425767956690848E+00 a       721     0    49     1     1
 -4.0457375397377691E+00 a       722     0    49     1     2
 -1.8577408314607180E+01 a       723     0    49     1     3
  1.8955936430142170E+01 a       724     0    49     1     4
 -1.2728936975837559E+01 a       725     0    49     1     5
 -3.0597673515989090E+01 a       726     0    49     1     6
 -1.4405803713568384E+00 a       727     0    49     1     7
  1.0466043298421138E+01 a       728     0    49     1     8
 -1.2176491445117207E+01 a       729     0    49     1     9
  7.3328420261798630E+00 a       730     0    49     1    10
  7.8074804423182362E+00 a       731     0    49     1    11
 -2.3064770537250936E+01 a       732     0    49     1    12
  1.8520616286669807E+01 a       733     0    49     1    13
 -2.5668866995696105E+00 a       734     0    49     1    14
 -4.2478500267335301E-01 a       735     0    49     1    15
  1.1082631622579479E+01 a       736     0    50     1     1
  4.0018514626179593E+00 a       737     0    50     1     2
 -1.9768356542987849E+01 a       738     0    50     1     3
  3.0979247831732824E+01 a       739     0    50     1     4
 -2.7674667087780975E+01 a       740     0    50     1     5
 -1.8820780174683229E+01 a       741     0    50     1     6
 -1.3441391814722678E+01 a       742     0    50     1     7
  3.9727008184603103E+00 a       743     0    50     1     8
 -3.0973264271537083E+01 a       744     0    50     1     9
  2.4935872731575230E+01 a       745     0    50     1    10
  8.2746560803877109E+00 a       746     0    50     1    11
 -2.0743433769443818E+01 a       747     0    50     1    12
  5.0069456475540202E+00 a       748     0    50     1    13
 -1.5965978231951159E+01 a       749     0    50     1    14
  4.2303283078492990E+00 a       750     0    50     1    15
  1.3210093436947961E+01 a       751     0    51     1     1
 -2.2105253592803772E-01 a       752     0    51     1     2
 -3.9579243236847543E+00 a       753     0    51     1     3
 -6.3749865348511203E-01 a       754     0    51     1     4
 -8.3800888308711112E+00 a       755     0    51     1     5
 -1.1099186683463033E+01 a       756     0    51     1     6
 -6.2574221512134642E-01 a       757     0    51     1     7
 -1.2032473930462553E+01 a       758     0    51     1     8
 -7.1483254882834402E+00 a       759     0    51     1     9
  2.2849278311932061E+01 a       760     0    51     1    10
  2.0112376365105124E+01 a       761     0    51     1    11
 -1.9336378654014350E+01 a       762     0    51     1    12
  1.7187075214826585E+01 a       763     0    51     1    13
 -1.5282457524001629E+01 a       764     0    51     1    14
  2.0961838728955100E+00 a       765     0    51     1    15
 -7.5858977451115834E+01 a       766     0    52     1     1
 -1.9103337299929013E+00 a       767     0    52     1     2
 -1.8650112728514223E+01 a       768     0    52     1     3
  1.0406693593466342E+01 a       769     0    52     1     4
  4.8189457439619758E+00 a       770     0    52     1     5
 -3.5474032801566963E+01 a       771     0    52     1     6
  3.3038854484730592E+01 a       772     0    52     1     7
 -1.1325830120937603E+00 a       773     0    52     1     8
 -2.2064400185602342E+01 a       774     0    52     1     9
 -8.6624442284139363E+01 a       775     0    52     1    10
 -2.6608927992109819E+00 a       776     0    52     1    11
  3.8253227302207208E+01 a       777     0    52     1    12
  6.9444703851752749E+01 a       778     0    52     1    13
 -4.5149945842316917E+01 a       779     0    52     1    14
 -1.1905262006615329E+01 a       780     0    52     1    15
 -2.4890854522383517E+01 a       781     0    53     1     1
 -1.5399221619164782E+01 a       782     0    53     1     2
 -8.5424174809096254E+00 a       783     0    53     1     3
  2.6162023268897934E+00 a       784     0    53     1     4
  3.3188851666821697E+00 a       785     0    53     1     5
  8.6932604575408075E+00 a       786     0    53     1     6
  1.8343495643849369E+01 a       787     0    53     1     7
  1.3229721520161709E+01 a       788     0    53     1     8
 -1.9351610986262003E+01 a       789     0    53     1     9
 -5.2473537671857585E+01 a       790     0    53     1    10
 -3.1869220230309413E+01 a       791     0    53     1    11
 -1.2163368707158366E+01 a       792     0    53     1    12
  2.9118160551896231E+01 a       793     0    53     1    13
 -8.1840778922848596E+00 a       794     0    53     1    14
 -1.9541785661367975E+01 a       795     0    53     1    15
 -2.4095082970125823E+00 a       796     0    54     1     1
 -1.5998415560680133E+01 a       797     0    54     1     2
  2.1142133687027380E+00 a       798     0    54     1     3
 -5.1085675101502765E+00 a       799     0    54     1     4
  3.6394550412817157E+00 a       800     0    54     1     5
  2.4851858501971940E+00 a       801     0    54     1     6
 -9.8431325656509305E-01 a       802     0    54     1     7
 -4.8161465748826018E+00 a       803     0    54     1     8
 -3.1797874191634531E+01 a       804     0    54     1     9
 -5.3936544872465070E+01 a       805     0    54     1    10
 -2.1958922951554779E+01 a       806     0    54     1    11
  1.8502329964129451E+01 a       807     0    54     1    12
  3.2867857490605857E+01 a       808     0    54     1    13
  2.7318304706083754E+00 a       809     0    54     1    14
 -2.9748390013736095E+01 a       810     0    54     1    15
  4.3274415740847108E+00 a       811     0    55     1     1
 -7.4110679102664925E+00 a       812     0    55     1     2
  1.6857270245416938E+01 a       813     0    55     1     3
 -1.1920404387011260E+01 a       814     0    55     1     4
  5.0628341540227995E+00 a       815     0    55     1     5
 -4.0255005503764707E-02 a       816     0    55     1     6
  7.8354348027895524E+00 a       817     0    55     1     7
 -4.3372423494412384E+00 a       818     0    55     1     8
 -6.9033302138362131E+00 a       819     0    55     1     9
 -1.1495789265470076E+01 a       820     0    55     1    10
 -1.6460306159916762E+01 a       821     0    55     1    11
 -9.9434634132567830E+00 a       822     0    55     1    12
 -3.9648110402841668E+00 a       823     0    55     1    13
  1.4572807597611152E-02 a       824     0    55     1    14
 -1.1900814417578205E+01 a       825     0    55     1    15
  1.9598383474701446E+01 a       826     0    56     1     1
  1.2375693557693404E+01 a       827     0    56     1     2
  8.2133874850848976E+00 a       828     0    56     1     3
 -4.1609114015198019E+00 a       829     0    56     1     4
  2.4732137650553216E+00 a       830     0    56     1     5
  2.1267096114611586E+00 a       831     0    56     1     6
 -1.3509507026650949E+00 a       832     0    56     1     7
 -5.0818929656404519E+00 a       833     0    56     1     8
  4.0666139294170138E+00 a       834     0    56     1     9
 -4.5692294424022286E+00 a       835     0    56     1    10
 -2.4902551427585433E+01 a       836     0    56     1    11
 -2.7448520980493928E+01 a       837     0    56     1    12
  2.7599370974478594E+00 a       838     0    56     1    13
 -1.3001944045385988E+01 a       839     0    56     1    14
 -1.1307598246071743E+01 a       840     0    56     1    15
  6.1954388908827740E+00 a       841     0    57     1     1
  9.9292635225475223E+00 a       842     0    57     1     2
  1.3115728103574085E+00 a       843     0    57     1     3
  5.3545059190646676E+00 a       844     0    57     1     4
  7.6129760893552385E+00 a       845     0    57     1     5
 -1.8559705241937380E+01 a       846     0    57     1     6
 -8.8259884370814294E+00 a       847     0    57     1     7
  2.4700152528313213E-01 a       848     0    57     1     8
  1.1122995447163616E+01 a       849     0    57     1     9
  5.0308295703693853E+00 a       850     0    57     1    10
 -1.4367578321957426E+01 a       851     0    57     1    11
  1.4809077958652626E+00 a       852     0    57     1    12
  7.1366570899407202E+00 a       853     0    57     1    13
 -2.5237539316030890E+00 a       854     0    57     1    14
 -1.6217530529646154E+01 a       855     0    57     1    15
 -3.2344864017818395E+01 a       856     0    58     1     1
  2.5685062287716914E+01 a       857     0    58     1     2
  3.4791894274996089E+01 a       858     0    58     1     3
 -2.8001608484533158E+01 a       859     0    58     1     4
 -1.7916203233756672E+01 a       860     0    58     1     5
 -1.9163608766942254E+01 a       861     0    58     1     6
 -1.3853813567364680E+01 a       862     0    58     1     7
  2.8387665333378912E+01 a       863     0    58     1     8
  4.5438376313271519E+01 a       864     0    58     1     9
 -1.8889795767767534E+01 a       865     0    58     1    10
 -3.4019917197545858E+01 a       866     0    58     1    11
 -2.3389656045125868E+01 a       867     0    58     1    12
 -7.8831959755174026E+01 a       868     0    58     1    13
  2.5815763632801605E+01 a       869     0    58     1    14
 -1.1707433358731457E+01 a       870     0    58     1    15
 -1.0801742112090956E+01 a       871     0    59     1     1
  1.3997928840531909E+01 a       872     0    59     1     2
 -3.7500235327959155E+00 a       873     0    59     1     3
 -6.0222392609478492E-01 a       874     0    59     1     4
 -2.0844084678017274E+00 a       875     0    59     1     5
  7.4360773622208765E+00 a       876     0    59     1     6
 -1.6611921885939620E+00 a       877     0    59     1     7
 -1.1370936583899676E+01 a       878     0    59     1     8
 -7.6421889356286608E+00 a       879     0    59     1     9
 -1.1671037245802040E+01 a       880     0    59     1    10
 -3.2350571146966850E+01 a       881     0    59     1    11
 -1.1191502048166592E+01 a       882     0    59     1    12
 -7.8451129224817597E+00 a       883     0    59     1    13
  3.6376986692097269E+01 a       884     0    59     1    14
 -1.2020286583813254E+01 a       885     0    59     1    15
 -3.3368058710264251E+01 a       886     0    60     1     1
  3.0709934160114924E+00 a       887     0    60     1     2
 -8.2219177957467835E+00 a       888     0    60     1     3
 -2.8755557021980945E+01 a       889     0    60     1     4
 -3.7977127382210623E+00 a       890     0    60     1     5
  1.9430509227131929E+00 a       891     0    60     1     6
  3.9980870941715729E+01 a       892     0    60     1     7
 -6.8608437161663494E-01 a       893     0    60     1     8
 -1.9513757907890373E+01 a       894     0    60     1     9
 -3.1795529454996839E+01 a       895     0    60     1    10
 -2.4628234748674792E+01 a       896     0    60     1    11
 -8.4429816836069573E+00 a       897     0    60     1    12
  6.5119883254728794E+00 a       898     0    60     1    13
  2.3671926025497338E+01 a       899     0    60     1    14
 -1.2990085477455777E+01 a       900     0    60     1    15
 -2.7400653517106907E+01 a       901     0    61     1     1
  1.6467411515342716E+00 a       902     0    61     1     2
  1.4301520118632594E+00 a       903     0    61     1     3
 -3.0487373875052395E+00 a       904     0    61     1     4
 -1.5629807188078559E+01 a       905     0    61     1     5
 -1.0307529916675449E+01 a       906     0    61     1     6
  3.7624640310243656E+01 a       907     0    61     1     7
  1.1901307312804275E+00 a       908     0    61     1     8
 -9.9921214510858984E+00 a       909     0    61     1     9
 -8.1018208952555906E+00 a       910     0    61     1    10
 -2.9876594456441801E+01 a       911     0    61     1    11
 -1.7540813670129793E+01 a       912     0    61     1    12
 -1.2159556429749971E+00 a       913     0    61     1    13
  2.8166654966955221E+01 a       914     0    61     1    14
  9.2532233921009888E-01 a       915     0    61     1    15
 -1.7661010684357279E+01 a       916     0    62     1     1
  4.0471837133306927E+00 a       917     0    62     1     2
 -1.7765655451281187E+01 a       918     0    62     1     3
 -2.1747210401644410E+00 a       919     0    62     1     4
  3.7780007447866879E+00 a       920     0    62     1     5
 -4.8837085257454005E+00 a       921     0    62     1     6
  2.2640387650786305E+01 a       922     0    62     1     7
  8.4606990841945304E+00 a       923     0    62     1     8
 -9.1340032702333716E+00 a       924     0    62     1     9
 -2.4192714150057707E+01 a       925     0    62     1    10
 -2.3372112145787263E+01 a       926     0    62     1    11
 -1.1003164478988220E+01 a       927     0    62     1    12
  9.4822223532912329E+00 a       928     0    62     1    13
  1.9633250717673526E+01 a       929     0    62     1    14
  5.4676438718927072E+00 a       930     0    62     1    15
 -5.9180821256007281E+00 a       931     0    63     1     1
 -8.3333581601873110E+00 a       932     0    63     1     2
 -4.4986954222033120E+00 a       933     0    63     1     3
  6.9348433559904865E-01 a       934     0    63     1     4
 -7.7211563158737411E+00 a       935     0    63     1     5
 -1.8214576457084696E+01 a       936     0    63     1     6
  1.0647757714086083E+01 a       937     0    63     1     7
  6.7328312054135928E+00 a       938     0    63     1     8
 -7.5215330094666717E+00 a       939     0    63     1     9
 -2.9887757393024636E+01 a       940     0    63     1    10
 -3.7829741676121557E+01 a       941     0    63     1    11
 -4.0314104028915798E+00 a       942     0    63     1    12
  1.2668512516578426E+01 a       943     0    63     1    13
  1.8606798466610329E+01 a       944     0    63     1    14
  9.7258939211258575E+00 a       945     0    63     1    15
  4.3372219196606579E+01 a       946     0    64     1     1
  1.0055643563030811E+01 a       947     0    64     1     2
  8.5614564809489039E+01 a       948     0    64     1     3
  4.2228246287035365E+00 a       949     0    64     1     4
 -2.1784353437136912E+00 a       950     0    64     1     5
  1.6022726773811439E+01 a       951     0    64     1     6
 -4.1321509173264701E+01 a       952     0    64     1     7
  1.5350574108568020E+00 a       953     0    64     1     8
  7.2857919142742897E+00 a       954     0    64     1     9
 -1.1676531696171642E+01 a       955     0    64     1    10
  9.2443988748924724E+01 a       956     0    64     1    11
  6.3761598979384191E+00 a       957     0    64     1    12
 -9.8371350383775123E+01 a       958     0    64     1    13
  1.6087321632166919E+01 a       959     0    64     1    14
 -5.1059351692925269E+01 a       960     0    64     1    15
  8.5968911539007618E+00 a       961     0    65     1     1
  1.3976038114882122E+01 a       962     0    65     1     2
  1.1437974944278025E+01 a       963     0    65     1     3
  1.4271364874053610E-01 a       964     0    65     1     4
  8.2015564731997372E+00 a       965     0    65     1     5
  1.6069350140753208E+01 a       966     0    65     1     6
 -4.2226201206447520E+00 a       967     0    65     1     7
 -2.6443878279916615E+00 a       968     0    65     1     8
  2.5863315815879759E+00 a       969     0    65     1     9
  7.2005462794493695E+00 a       970     0    65     1    10
  1.7091098952764021E+01 a       971     0    65     1    11
  1.2473108823752948E+01 a       972     0    65     1    12
 -2.9211431926309242E+01 a       973     0    65     1    13
  1.2795921385548787E+01 a       974     0    65     1    14
  1.9437589869321090E+00 a       975     0    65     1    15
  1.2824152759863241E+00 a       976     0    66     1     1
 -8.3559774952713255E+00 a       977     0    66     1     2
 -3.3999655571639265E+00 a       978     0    66     1     3
 -3.5897052907733729E+00 a       979     0    66     1     4
 -3.5344268392732210E+00 a       980     0    66     1     5
  1.4393827047802244E+01 a       981     0    66     1     6
  2.2095321276658414E+01 a       982     0    66     1     7
 -4.5041749777305267E+00 a       983     0    66     1     8
 -8.4933820973799747E+00 a       984     0    66     1     9
  1.8933520191958131E+01 a       985     0    66     1    10
  1.4779280452462078E+00 a       986     0    66     1    11
  7.8621476621670503E+00 a       987     0    66     1    12
 -3.1181600020828245E+01 a       988     0    66     1    13
  1.6838824511905059E+01 a       989     0    66     1    14
  2.4024509346562290E+01 a       990     0    66     1    15
 -1.4386950669396525E-01 a       991     0    67     1     1
  1.9119145777488322E+00 a       992     0    67     1     2
  1.1295240535266554E+01 a       993     0    67     1     3
  7.0699129737493225E+00 a       994     0    67     1     4
 -5.9625959219479601E+00 a       995     0    67     1     5
  2.5780621538551901E-01 a       996     0    67     1     6
  1.1278092463987814E+01 a       997     0    67     1     7
  3.8670640044922115E+00 a       998     0    67     1     8
  1.9049170653375247E-01 a       999     0    67     1     9
  7.3629089187194099E+00 a      1000     0    67     1    10
 -1.1313227572836526E+01 a      1001     0    67     1    11
  1.0238265976969775E+01 a      1002     0    67     1    12
  1.2006060572609517E+01 a      1003     0    67     1    13
 -2.5741623988779625E+00 a      1004     0    67     1    14
 -3.1662978545019191E+00 a      1005     0    67     1    15
  7.4444169553731356E+00 a      1006     0    68     1     1
  4.0732376123141609E+00 a      1007     0    68     1     2
  1.4623359539376837E+01 a      1008     0    68     1     3
  6.4017512164584831E+00 a      1009     0    68     1     4
  7.3698005605971140E-01 a      1010     0    68     1     5
 -9.5962421175014601E-01 a      1011     0    68     1     6
  9.4249519410299758E+00 a      1012     0    68     1     7
 -6.4822879704990335E+00 a      1013     0    68     1     8
 -6.1265139532138555E+00 a      1014     0    68     1     9
  1.4337174966516517E+00 a      1015     0    68     1    10
 -1.8317879412824791E+01 a      1016     0    68     1    11
 -1.3128504077967722E+01 a      1017     0    68     1    12
  1.2670457460254317E+01 a      1018     0    68     1    13
 -3.3476567349899891E+00 a      1019     0    68     1    14
  6.2134386098369809E+00 a      1020     0    68     1    15
  2.7763082998467503E+00 a      1021     0    69     1     1
  6.9216787064431697E+00 a      1022     0    69     1     2
  1.5449104905497149E+01 a      1023     0    69     1     3
  1.1398077336468431E+00 a      1024     0    69     1     4
  1.7603777149230737E+00 a      1025     0    69     1     5
 -1.1098406219873729E+01 a      1026     0    69     1     6
  5.3054410198797246E+00 a      1027     0    69     1     7
 -2.8794376093340470E+00 a      1028     0    69     1     8
 -1.9711965525938930E+00 a      1029     0    69     1     9
 -6.2420919073055749E+00 a      1030     0    69     1    10
  1.2335067983694574E+00 a      1031     0    69     1    11
 -5.4963447905679352E+00 a      1032     0    69     1    12
  1.6587526600909648E+01 a      1033     0    69     1    13
 -3.2211466349733642E+00 a      1034     0    69     1    14
 -2.0075847284932077E+01 a      1035     0    69     1    15
 -5.3570026495740336E+01 a      1036     0    70     1     1
  2.0503118569506299E+01 a      1037     0    70     1     2
 -4.4219440556671728E+01 a      1038     0    70     1     3
 -1.2998339406726121E+01 a      1039     0    70     1     4
  1.6022638932916529E+01 a      1040     0    70     1     5
 -2.2957629202011766E+01 a      1041     0    70     1     6
  3.3158499123753494E+01 a      1042     0    70     1     7
 -1.2586479759016267E+01 a      1043     0    70     1     8
 -4.6057710234431468E+01 a      1044     0    70     1     9
 -6.2467507466847799E+01 a      1045     0    70     1    10
 -5.9895658227543059E+01 a      1046     0    70     1    11
 -2.7273475381120495E+01 a      1047     0    70     1    12
  7.2995021404732881E+01 a      1048     0    70     1    13
 -4.8878741252048670E+00 a      1049     0    70     1    14
  1.6105313277121873E+01 a      1050     0    70     1    15
 -1.8073043147561048E+01 a      1051     0    71     1     1
 -6.6642383195574928E-01 a      1052     0    71     1     2
 -1.8935599066690187E+01 a      1053     0    71     1     3
 -5.9284944555988490E+00 a      1054     0    71     1     4
  7.3187110509229880E+00 a      1055     0    71     1     5
  2.2824029695519492E+00 a      1056     0    71     1     6
  3.1093844743917383E+00 a      1057     0    71     1     7
  8.9433926364853367E+00 a      1058     0    71     1     8
 -3.4153283372991403E+01 a      1059     0    71     1     9
 -2.8162009092468629E+01 a      1060     0    71     1    10
 -3.6261677483329642E+01 a      1061     0    71     1    11
 -2.9226867263365843E+01 a      1062     0    71     1    12
  3.9836074309080715E+01 a      1063     0    71     1    13
 -1.7465521403416492E+01 a      1064     0    71     1    14
 -6.9677855822955967E+00 a      1065     0    71     1    15
