################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6996811452713786E+01 a      1014     0    68     1     9
 -3.7644452041211771E+00 a      1015     0    68     1    10
  3.1122060408025877E+01 a      1016     0    68     1    11
  2.0739588067819898E+01 a      1017     0    68     1    12
  1.5619100307142578E+01 a      1018     0    68     1    13
  5.2661476769842750E+00 a      1019     0    68     1    14
 -4.6127697343319802E+00 a      1020     0    68     1    15
 -5.5242472033564010E+00 a      1021     0    69     1     1
  1.4439358868246297E+00 a      1022     0    69     1     2
 -2.3062876405613295E+01 a      1023     0    69     1     3
 -2.4155319193285387E+00 a      1024     0    69     1     4
  7.1229316620430998E+00 a      1025     0    69     1     5
 -2.6564581567115684E+00 a      1026     0    69     1     6
 -7.1828279622831104E-01 a      1027     0    69     1     7
 -9.4961841000581728E+00 a      1028     0    69     1     8
  9.7206735360004561E+00 a      1029     0    69     1     9
  1.9095090022038674E+00 a      1030     0    69     1    10
  1.2136134358105084E+01 a      1031     0    69     1    11
  1.4251597675114429E+01 a      1032     0    69     1    12
  2.3682512386327108E+01 a      1033     0    69     1    13
  4.8989109863066886E+00 a      1034     0    69     1    14
 -3.8837778131948424E+00 a      1035     0    69     1    15
  1.7407841622126995E+01 a      1036     0    70     1     1
  5.0486661410217595E+00 a      1037     0    70     1     2
 -1.2436280385579440E+01 a      1038     0    70     1     3
 -1.2642910850248745E+01 a      1039     0    70     1     4
 -1.7796285797982292E+00 a      1040     0    70     1     5
  2.7254444453807590E+01 a      1041     0    70     1     6
  7.4038909816829594E+00 a      1042     0    70     1     7
  5.3886125555425348E+00 a      1043     0    70     1     8
  5.0980088877883718E+00 a      1044     0    70     1     9
 -6.5419001054577004E+00 a      1045     0    70     1    10
  7.1175243866007483E+00 a      1046     0    70     1    11
 -1.7663497314058152E+00 a      1047     0    70     1    12
  1.1012287003832958E+01 a      1048     0    70     1    13
  4.4257092623495273E+00 a      1049     0    70     1    14
 -5.9078449453062207E+00 a      1050     0    70     1    15
 -1.9898349232106762E+00 a      1051     0    71     1     1
 -1.0841759129666592E+01 a      1052     0    71     1     2
 -3.1756574857016786E+00 a      1053     0    71     1     3
 -1.3276140249870247E+01 a      1054     0    71     1     4
 -3.4618203925227881E+01 a      1055     0    71     1     5
 -1.1087235648184400E+01 a      1056     0    71     1     6
 -4.0572159941727728E+00 a      1057     0    71     1     7
 -1.6280900204059947E+01 a      1058     0    71     1     8
  1.9323694194093768E+01 a      1059     0    71     1     9
  6.6769966251200596E+00 a      1060     0    71     1    10
  2.0474811615598302E+01 a      1061     0    71     1    11
 -9.5536308583340670E+00 a      1062     0    71     1    12
  1.3644015617018351E+01 a      1063     0    71     1    13
 -2.4940538877535614E+00 a      1064     0    71     1    14
 -1.7432468569861150E+01 a      1065     0    71     1    15
 -1.2523369706524406E+01 a      1066     0    72     1     1
  6.5969369341391824E+00 a      1067     0    72     1     2
 -8.7435612755667176E+00 a      1068     0    72     1     3
 -1.3355675987867903E+01 a      1069     0    72     1     4
 -2.7731367184039772E+01 a      1070     0    72     1     5
  4.4058791908409640E+00 a      1071     0    72     1     6
 -1.0911506594932783E+01 a      1072     0    72     1     7
 -1.4295657251915744E+01 a      1073     0    72     1     8
  1.3404686898484632E+01 a      1074     0    72     1     9
  1.6311437910455100E+00 a      1075     0    72     1    10
  1.1961396148087529E+00 a      1076     0    72     1    11
 -1.1910839682788845E+01 a      1077     0    72     1    12
  1.9817023948669245E+01 a      1078     0    72     1    13
 -2.4184750017090786E+00 a      1079     0    72     1    14
 -3.1510760512230305E+00 a      1080     0    72     1    15
  2.3642379481622084E+00 a      1081     0    73     1     1
  7.0698453938942922E+00 a      1082     0    73     1     2
 -1.0071074043188897E+01 a      1083     0    73     1     3
 -1.8411360680244030E+01 a      1084     0    73     1     4
 -6.4383542243108849E+00 a      1085     0    73     1     5
 -4.8977395499133498E-02 a      1086     0    73     1     6
 -1.8801072482405356E+01 a      1087     0    73     1     7
 -1.7085057744971891E+01 a      1088     0    73     1     8
  2.5134406869739092E+01 a      1089     0    73     1     9
 -1.0589939726732658E+00 a      1090     0    73     1    10
  3.4347764263772942E+00 a      1091     0    73     1    11
 -6.8125171840001721E+00 a      1092     0    73     1    12
 -7.2648413487454855E-01 a      1093     0    73     1    13
  2.7064342879147723E+00 a      1094     0    73     1    14
 -7.0826675665448153E+00 a      1095     0    73     1    15
  5.8369387650628406E+00 a      1096     0    74     1     1
  1.5640940010358573E+00 a      1097     0    74     1     2
 -6.3829097193813817E+00 a      1098     0    74     1     3
 -1.4793024024488743E+01 a      1099     0    74     1     4
 -1.9311796235041182E+01 a      1100     0    74     1     5
  1.6081477865271382E-01 a      1101     0    74     1     6
  5.3954468634936568E+00 a      1102     0    74     1     7
 -1.7663792065082323E+01 a      1103     0    74     1     8
 -2.4287336134994288E+00 a      1104     0    74     1     9
 -8.2424921984009352E+00 a      1105     0    74     1    10
 -9.7242641039144340E-01 a      1106     0    74     1    11
 -1.2842289122822583E+01 a      1107     0    74     1    12
  1.4208805617271139E+01 a      1108     0    74     1    13
  6.7716175533338507E+00 a      1109     0    74     1    14
 -1.0454674137437426E+01 a      1110     0    74     1    15
  1.9564008978374039E+00 a      1111     0    75     1     1
  1.2534681861450590E+01 a      1112     0    75     1     2
  1.0185033648506501E+01 a      1113     0    75     1     3
 -7.3699406607384086E+00 a      1114     0    75     1     4
 -1.9371649609201427E+01 a      1115     0    75     1     5
  4.0785084735677950E+00 a      1116     0    75     1     6
 -9.1117401581997743E+00 a      1117     0    75     1     7
 -2.2729948287205055E+01 a      1118     0    75     1     8
 -2.0337463282889514E+00 a      1119     0    75     1     9
  1.5212650740168812E+00 a      1120     0    75     1    10
 -4.9751371305276448E+00 a      1121     0    75     1    11
 -1.4179643291621478E+01 a      1122     0    75     1    12
 -6.8819733660687312E+00 a      1123     0    75     1    13
  3.1216939490521129E+00 a      1124     0    75     1    14
 -1.0248999704482841E+01 a      1125     0    75     1    15
 -2.2162860903862578E+00 a      1126     0    76     1     1
  1.0312361596798372E+00 a      1127     0    76     1     2
  1.7747601139765742E+01 a      1128     0    76     1     3
  8.6021461836780393E+00 a      1129     0    76     1     4
 -2.0156213668150869E+01 a      1130     0    76     1     5
  1.0701072131503842E+00 a      1131     0    76     1     6
 -7.4139763729072539E-01 a      1132     0    76     1     7
  1.1811596542979939E+00 a      1133     0    76     1     8
 -4.8929503679120829E+00 a      1134     0    76     1     9
  4.2199222221845223E-01 a      1135     0    76     1    10
 -1.7676628078876508E+01 a      1136     0    76     1    11
 -1.5128122816785270E+00 a      1137     0    76     1    12
 -1.9824535126079268E+00 a      1138     0    76     1    13
 -2.0204331663161921E+00 a      1139     0    76     1    14
  2.9360271138261740E+00 a      1140     0    76     1    15
  6.4137866332143325E+00 a      1141     0    77     1     1
 -1.0833525899040577E+00 a      1142     0    77     1     2
 -1.5353454460349910E+01 a      1143     0    77     1     3
 -3.8618884472896697E+00 a      1144     0    77     1     4
  4.5461739347151493E+01 a      1145     0    77     1     5
 -2.3057766223631049E+00 a      1146     0    77     1     6
  1.2967627588696065E+00 a      1147     0    77     1     7
 -7.5829279589669714E+00 a      1148     0    77     1     8
 -1.0982553247965992E+01 a      1149     0    77     1     9
 -2.0309318760935602E+00 a      1150     0    77     1    10
  5.5094567636604221E+00 a      1151     0    77     1    11
 -3.1576349823376599E+00 a      1152     0    77     1    12
 -2.9787590026588777E+00 a      1153     0    77     1    13
  7.5767423779184695E-01 a      1154     0    77     1    14
 -1.0299818002725120E+01 a      1155     0    77     1    15
  1.1844677516145730E+00 a      1156     0    78     1     1
  3.8556859117644399E-01 a      1157     0    78     1     2
 -1.9742922594142268E+01 a      1158     0    78     1     3
 -4.6744059186695033E+00 a      1159     0    78     1     4
  3.7411709445499518E+01 a      1160     0    78     1     5
  1.7911873871546193E+00 a      1161     0    78     1     6
 -1.9344883413785960E-01 a      1162     0    78     1     7
 -7.9854027098791605E+00 a      1163     0    78     1     8
 -3.4602693238993676E+00 a      1164     0    78     1     9
 -2.6619689276906002E+00 a      1165     0    78     1    10
  8.3507673297570584E+00 a      1166     0    78     1    11
 -4.7260069852647674E-01 a      1167     0    78     1    12
  9.6084314689863293E-01 a      1168     0    78     1    13
  1.6366380544083901E+00 a      1169     0    78     1    14
 -4.9062658725476940E+00 a      1170     0    78     1    15
  3.1471876863229520E-01 a      1171     0    79     1     1
 -4.1785597752724563E-01 a      1172     0    79     1     2
 -1.8266695127276094E+01 a      1173     0    79     1     3
 -6.4523104341317437E+00 a      1174     0    79     1     4
  3.1250347098448486E+01 a      1175     0    79     1     5
 -2.6555944534456182E+00 a      1176     0    79     1     6
 -1.8912022564515607E-01 a      1177     0    79     1     7
 -3.3677380611899101E+00 a      1178     0    79     1     8
  4.2182075277765452E-01 a      1179     0    79     1     9
 -1.9688006626721704E+00 a      1180     0    79     1    10
  1.0600651582777697E+01 a      1181     0    79     1    11
  1.0608284314665108E+00 a      1182     0    79     1    12
  2.6833079278469372E+00 a      1183     0    79     1    13
  2.0147518052865543E+00 a      1184     0    79     1    14
 -3.4057762758798895E+00 a      1185     0    79     1    15
 -2.4398123670085927E+00 a      1186     0    80     1     1
  3.2905987873724346E-01 a      1187     0    80     1     2
 -1.8636188872027098E+01 a      1188     0    80     1     3
 -2.3954161217914791E+00 a      1189     0    80     1     4
  2.3086047667476830E+01 a      1190     0    80     1     5
  6.1188076475274178E-01 a      1191     0    80     1     6
 -8.6780772362913383E-01 a      1192     0    80     1     7
 -3.3514159070989907E-01 a      1193     0    80     1     8
  8.4628194726019821E+00 a      1194     0    80     1     9
 -3.0409795158715354E+00 a      1195     0    80     1    10
  1.0588009144928781E+01 a      1196     0    80     1    11
  5.7423723851885677E+00 a      1197     0    80     1    12
  4.2954875475338845E+00 a      1198     0    80     1    13
  8.3193124610443059E-01 a      1199     0    80     1    14
 -3.5602880377448658E+00 a      1200     0    80     1    15
 -5.9312388943335854E-02 a      1201     0    81     1     1
  1.4474665057507766E-01 a      1202     0    81     1     2
 -1.0319858970526626E+01 a      1203     0    81     1     3
 -3.2209430163131563E+00 a      1204     0    81     1     4
  1.2068832630343696E+01 a      1205     0    81     1     5
 -4.9270710326237593E-01 a      1206     0    81     1     6
  2.2737279131666205E-01 a      1207     0    81     1     7
 -2.6136965171650601E+00 a      1208     0    81     1     8
  3.2386949467867105E+00 a      1209     0    81     1     9
  2.0559213972620774E-01 a      1210     0    81     1    10
  5.7341896672073709E+00 a      1211     0    81     1    11
  1.9782296783838913E+00 a      1212     0    81     1    12
  5.8210768932884847E+00 a      1213     0    81     1    13
 -3.2794868100521396E-01 a      1214     0    81     1    14
  1.5439060151768773E+00 a      1215     0    81     1    15
 -1.8732051250955606E+00 a      1216     0    82     1     1
 -2.9487532144154271E-01 a      1217     0    82     1     2
 -8.0581035440851085E+00 a      1218     0    82     1     3
  1.2588315541385122E+00 a      1219     0    82     1     4
  3.9204209966362249E+01 a      1220     0    82     1     5
 -9.4671820231293757E-01 a      1221     0    82     1     6
  3.3902057180767393E+00 a      1222     0    82     1     7
  7.9025933593194833E-02 a      1223     0    82     1     8
 -1.6869594191448115E+01 a      1224     0    82     1     9
  2.5301688354916116E+00 a      1225     0    82     1    10
 -4.0590602247252692E+00 a      1226     0    82     1    11
  3.6890437745985922E+00 a      1227     0    82     1    12
 -5.1794121104824669E+00 a      1228     0    82     1    13
  5.8781321475381665E+00 a      1229     0    82     1    14
 -7.6494953350238077E+00 a      1230     0    82     1    15
  1.5506378106991455E+01 a      1231     0    83     1     1
 -2.1831240588502081E+00 a      1232     0    83     1     2
  3.7882372268883380E+00 a      1233     0    83     1     3
 -4.7573066927282239E+00 a      1234     0    83     1     4
  5.1663712757190218E+01 a      1235     0    83     1     5
 -7.7282729195950228E+00 a      1236     0    83     1     6
  2.8355140608016129E+00 a      1237     0    83     1     7
 -1.4813068909318510E+01 a      1238     0    83     1     8
 -2.6103860449811464E+01 a      1239     0    83     1     9
  3.3790318779510091E+00 a      1240     0    83     1    10
 -1.6114404010951947E+01 a      1241     0    83     1    11
 -6.7795888125763613E+00 a      1242     0    83     1    12
 -5.2511537428801613E+00 a      1243     0    83     1    13
  1.1737937427950527E+00 a      1244     0    83     1    14
  1.4581071660968965E+01 a      1245     0    83     1    15
 -6.1755557823679510E+00 a      1246     0    84     1     1
 -5.3799483488866384E-01 a      1247     0    84     1     2
 -2.4989543172934617E+01 a      1248     0    84     1     3
 -6.9435729833353506E+00 a      1249     0    84     1     4
  3.9841983949795008E+01 a      1250     0    84     1     5
  6.3366902091275081E+00 a      1251     0    84     1     6
 -1.5151813008752009E+00 a      1252     0    84     1     7
 -1.0840486981914813E+01 a      1253     0    84     1     8
  5.8542540353399342E-01 a      1254     0    84     1     9
 -4.2592716718821375E+00 a      1255     0    84     1    10
  7.9810360015921411E+00 a      1256     0    84     1    11
  2.6922380080125987E+00 a      1257     0    84     1    12
  1.1656160651765028E+01 a      1258     0    84     1    13
  2.2820726860093332E+00 a      1259     0    84     1    14
  1.2723917692976586E+01 a      1260     0    84     1    15
  2.2831196400014560E+00 a      1261     0    85     1     1
 -1.0791513982017879E-01 a      1262     0    85     1     2
 -2.1428392162558914E+01 a      1263     0    85     1     3
 -8.8992868755327521E+00 a      1264     0    85     1     4
  5.0714809471768469E+01 a      1265     0    85     1     5
 -4.3727209535993836E+00 a      1266     0    85     1     6
 -3.6732856631833481E+00 a      1267     0    85     1     7
 -7.6743494755288717E+00 a      1268     0    85     1     8
  8.4973139739323400E-01 a      1269     0    85     1     9
 -2.8639708930095764E-01 a      1270     0    85     1    10
  1.1799156392917665E+01 a      1271     0    85     1    11
  2.4404758617902280E-02 a      1272     0    85     1    12
  6.2458108341829108E+00 a      1273     0    85     1    13
  3.3179750415187148E+00 a      1274     0    85     1    14
  1.1541833409763955E+00 a      1275     0    85     1    15
 -1.3256937611000819E+01 a      1276     0    86     1     1
  8.1751177297388877E-01 a      1277     0    86     1     2
 -3.2000872956027514E+01 a      1278     0    86     1     3
 -3.1977791103104107E+00 a      1279     0    86     1     4
  4.6216837049366397E+01 a      1280     0    86     1     5
 -9.6780694423573635E-02 a      1281     0    86     1     6
  3.2273047857043363E-01 a      1282     0    86     1     7
  1.0190764394283038E+01 a      1283     0    86     1     8
  1.7692779177914467E+01 a      1284     0    86     1     9
 -6.2879588883973607E+00 a      1285     0    86     1    10
  2.5709854890061589E+01 a      1286     0    86     1    11
  9.3258016634182184E+00 a      1287     0    86     1    12
  8.1934666675244578E+00 a      1288     0    86     1    13
 -2.7225100209243807E+00 a      1289     0    86     1    14
 -3.5833285998276359E+00 a      1290     0    86     1    15
 -4.5279961551119996E+00 a      1291     0    87     1     1
 -1.5564225669161100E+00 a      1292     0    87     1     2
 -3.4290261637719077E+01 a      1293     0    87     1     3
 -1.1203775684234948E+01 a      1294     0    87     1     4
  3.7627599262924143E+01 a      1295     0    87     1     5
 -1.0319220532343203E+00 a      1296     0    87     1     6
  2.0429698130045613E+00 a      1297     0    87     1     7
 -2.5584468407751917E+00 a      1298     0    87     1     8
  1.4883015819761649E+01 a      1299     0    87     1     9
  1.0410009224926899E+00 a      1300     0    87     1    10
  2.5335404116635939E+01 a      1301     0    87     1    11
  9.3719290763866692E+00 a      1302     0    87     1    12
  1.7290557103715166E+01 a      1303     0    87     1    13
 -2.1518621989988636E+00 a      1304     0    87     1    14
 -4.9265761533038601E+00 a      1305     0    87     1    15
 -6.6596738768569669E-02 a      1306     0    88     1     1
 -7.3152269347714141E-02 a      1307     0    88     1     2
 -3.3375740422801886E-01 a      1308     0    88     1     3
  1.4256918281029429E-01 a      1309     0    88     1     4
  4.4913126299361805E-01 a      1310     0    88     1     5
  9.1984696769391010E-03 a      1311     0    88     1     6
 -4.5391633443619364E-02 a      1312     0    88     1     7
 -3.0456234938355337E-01 a      1313     0    88     1     8
  1.2467317360876901E-01 a      1314     0    88     1     9
 -1.1601132317738409E-01 a      1315     0    88     1    10
  1.7421726355929226E-01 a      1316     0    88     1    11
  7.7163078010199393E-02 a      1317     0    88     1    12
  2.9005064807905395E-01 a      1318     0    88     1    13
 -1.4072712319089201E-01 a      1319     0    88     1    14
  1.5889831797205806E-01 a      1320     0    88     1    15
 -1.1272634251897344E-01 a      1321     0    89     1     1
 -7.6745260367359902E-02 a      1322     0    89     1     2
 -6.0484728253215128E+00 a      1323     0    89     1     3
 -1.7009293894827211E+00 a      1324     0    89     1     4
  8.3924508134177707E+00 a      1325     0    89     1     5
  3.8631466606049769E-02 a      1326     0    89     1     6
  3.1400760746372644E-02 a      1327     0    89     1     7
 -9.7619012203851663E-01 a      1328     0    89     1     8
  3.9202358210874788E-01 a      1329     0    89     1     9
 -1.6724942456551026E-01 a      1330     0    89     1    10
  4.6612181601469578E+00 a      1331     0    89     1    11
  3.0510696648074731E-01 a      1332     0    89     1    12
 -5.3077978630986056E-01 a      1333     0    89     1    13
  1.3599353368557598E-01 a      1334     0    89     1    14
 -3.3948800878454337E+00 a      1335     0    89     1    15
 -4.0580383451217689E-01 a      1336     0    90     1     1
  1.1393390384765180E-01 a      1337     0    90     1     2
 -6.2127065936061294E+00 a      1338     0    90     1     3
 -1.8817887605968018E+00 a      1339     0    90     1     4
  8.5939350057824750E+00 a      1340     0    90     1     5
 -3.7402258401156428E-02 a      1341     0    90     1     6
  3.2155680839620011E-02 a      1342     0    90     1     7
 -9.3119930550735663E-01 a      1343     0    90     1     8
  5.6688088692142535E-01 a      1344     0    90     1     9
 -1.6032828912299826E-01 a      1345     0    90     1    10
  4.7878400855278560E+00 a      1346     0    90     1    11
  5.1239049439698936E-01 a      1347     0    90     1    12
  1.8908125318533975E-01 a      1348     0    90     1    13
  1.6483822377627849E-01 a      1349     0    90     1    14
 -2.5077984086087857E+00 a      1350     0    90     1    15
 -5.2676702731882308E-01 a      1351     0    91     1     1
  1.0326602872796034E-01 a      1352     0    91     1     2
 -4.0466847179921057E+00 a      1353     0    91     1     3
 -1.1995864107010268E+00 a      1354     0    91     1     4
  5.4246077545267264E+00 a      1355     0    91     1     5
  1.3767228020850164E-01 a      1356     0    91     1     6
 -7.8359116302769150E-02 a      1357     0    91     1     7
 -2.9811524402237521E-01 a      1358     0    91     1     8
  5.1594303874763281E-01 a      1359     0    91     1     9
 -8.4028985720832491E-02 a      1360     0    91     1    10
  3.2639900158651516E+00 a      1361     0    91     1    11
  3.5314489522230474E-01 a      1362     0    91     1    12
 -2.1925286552596301E-02 a      1363     0    91     1    13
 -5.8279669475995853E-02 a      1364     0    91     1    14
 -1.8795304579541687E+00 a      1365     0    91     1    15
 -4.8553222787231304E-01 a      1366     0    92     1     1
  1.6358452127260451E-01 a      1367     0    92     1     2
 -4.4425490606853568E+00 a      1368     0    92     1     3
 -1.3015670433289184E+00 a      1369     0    92     1     4
  5.3333551936939552E+00 a      1370     0    92     1     5
 -1.6002878747751004E-01 a      1371     0    92     1     6
 -1.7476644906347646E-01 a      1372     0    92     1     7
 -5.5118625955763878E-01 a      1373     0    92     1     8
  5.5388687510273404E-01 a      1374     0    92     1     9
 -2.5047055664164319E-01 a      1375     0    92     1    10
  3.6368181366657750E+00 a      1376     0    92     1    11
  6.5758252487359359E-01 a      1377     0    92     1    12
  3.1305509148081079E-01 a      1378     0    92     1    13
  9.7808627993106190E-02 a      1379     0    92     1    14
 -1.9636949066794707E+00 a      1380     0    92     1    15
 -1.6945552024180269E-01 a      1381     0    93     1     1
  1.2331105693553567E-01 a      1382     0    93     1     2
 -1.2459160849665378E+00 a      1383     0    93     1     3
 -3.7487232616266475E-01 a      1384     0    93     1     4
  1.0153546718544741E+00 a      1385     0    93     1     5
 -9.3535084578450535E-03 a      1386     0    93     1     6
 -2.0011390730123837E-02 a      1387     0    93     1     7
 -3.8558570427577654E-01 a      1388     0    93     1     8
  3.1055243098504254E-01 a      1389     0    93     1     9
 -6.1403593122365735E-02 a      1390     0    93     1    10
  7.7075378666333449E-01 a      1391     0    93     1    11
  4.3730091875826799E-01 a      1392     0    93     1    12
  5.3795713445299997E-01 a      1393     0    93     1    13
  1.8059242658931982E-01 a      1394     0    93     1    14
 -7.1466021874373079E-02 a      1395     0    93     1    15
 -1.6353317036633901E+00 a      1396     0    94     1     1
 -1.4938892626104991E-01 a      1397     0    94     1     2
  7.6103189121667247E-01 a      1398     0    94     1     3
 -1.2342229650768517E+00 a      1399     0    94     1     4
  1.1783448969669774E+00 a      1400     0    94     1     5
  1.7879980273058302E+00 a      1401     0    94     1     6
  1.2500669324660267E+00 a      1402     0    94     1     7
  5.7661897210162119E+00 a      1403     0    94     1     8
 -1.1975115169490524E+00 a      1404     0    94     1     9
  1.6604285441828412E+00 a      1405     0    94     1    10
  3.8217195947647640E+00 a      1406     0    94     1    11
  6.6131361234585251E+00 a      1407     0    94     1    12
  6.8749852475891018E+00 a      1408     0    94     1    13
  4.5694620703360407E+00 a      1409     0    94     1    14
  2.3215104389813619E+00 a      1410     0    94     1    15
  1.9279415176478927E+00 a      1411     0    95     1     1
 -2.7283475712424504E-01 a      1412     0    95     1     2
  1.5128443187419734E+01 a      1413     0    95     1     3
  9.2831217512539832E-01 a      1414     0    95     1     4
 -1.9738029643624195E+01 a      1415     0    95     1     5
 -6.7560934812419904E-01 a      1416     0    95     1     6
 -1.0676841758109042E-01 a      1417     0    95     1     7
  1.9828791726928990E-01 a      1418     0    95     1     8
  2.6687112687297976E+00 a      1419     0    95     1     9
  2.6351277608791004E+00 a      1420     0    95     1    10
 -7.3196295449513338E+00 a      1421     0    95     1    11
  2.7552521745907335E+00 a      1422     0    95     1    12
  7.2362265616578492E-01 a      1423     0    95     1    13
  8.7751997116517710E-01 a      1424     0    95     1    14
  9.7136950748862869E+00 a      1425     0    95     1    15
 -4.6351538835539570E+00 a      1426     0    96     1     1
  4.1141400971561704E-01 a      1427     0    96     1     2
  1.5018771159411255E+01 a      1428     0    96     1     3
  6.1054849330819820E+00 a      1429     0    96     1     4
 -3.6706904670877464E+01 a      1430     0    96     1     5
  1.6591875461599059E+00 a      1431     0    96     1     6
 -1.2669072682045686E+00 a      1432     0    96     1     7
  2.2848667309151245E+00 a      1433     0    96     1     8
  3.8494978204004768E+00 a      1434     0    96     1     9
 -2.5443709040917123E-01 a      1435     0    96     1    10
 -1.5797356682693437E+01 a      1436     0    96     1    11
  1.7398289296450038E+00 a      1437     0    96     1    12
  1.0058228296379500E+01 a      1438     0    96     1    13
  2.2170608502952902E-01 a      1439     0    96     1    14
  1.8832428104086649E+01 a      1440     0    96     1    15
  2.6474336304264257E+00 a      1441     0    97     1     1
  3.0298615934806800E-01 a      1442     0    97     1     2
  1.8186021020010806E+01 a      1443     0    97     1     3
  3.2234519579259007E+00 a      1444     0    97     1     4
 -1.9747989803516916E+01 a      1445     0    97     1     5
 -6.6963324540076832E-03 a      1446     0    97     1     6
 -1.3157362903425371E+00 a      1447     0    97     1     7
 -7.9923809119709111E-01 a      1448     0    97     1     8
 -3.2648029541026796E-01 a      1449     0    97     1     9
  1.5783242890990539E+00 a      1450     0    97     1    10
 -1.4120987449825675E+01 a      1451     0    97     1    11
 -4.7892787359337402E-01 a      1452     0    97     1    12
  3.7205306576632263E-01 a      1453     0    97     1    13
 -8.9958939285347109E-02 a      1454     0    97     1    14
  9.2783248963123199E+00 a      1455     0    97     1    15
 -4.6029260906284825E-01 a      1456     0    98     1     1
 -8.4688613378813260E-01 a      1457     0    98     1     2
  2.4537044412467885E+01 a      1458     0    98     1     3
  4.7990422025626120E+00 a      1459     0    98     1     4
 -3.3253821992423482E+01 a      1460     0    98     1     5
 -2.5264024655886259E+00 a      1461     0    98     1     6
  1.5644193131823347E+00 a      1462     0    98     1     7
  5.8527171253574330E+00 a      1463     0    98     1     8
 -1.0526702202690312E+00 a      1464     0    98     1     9
  1.6511695591435848E-02 a      1465     0    98     1    10
 -1.8260289289530363E+01 a      1466     0    98     1    11
 -2.8019374847524743E+00 a      1467     0    98     1    12
 -1.3928819052634660E+00 a      1468     0    98     1    13
 -1.2020874043372372E+00 a      1469     0    98     1    14
  1.1857615366704824E+01 a      1470     0    98     1    15
  1.0155198939722283E+00 a      1471     0    99     1     1
 -2.5607288634349212E-01 a      1472     0    99     1     2
  1.1626258223021315E+01 a      1473     0    99     1     3
  2.1088228791203862E+00 a      1474     0    99     1     4
 -1.5086975906773890E+01 a      1475     0    99     1     5
 -3.5771983759142517E-01 a      1476     0    99     1     6
  7.1345934408767364E-01 a      1477     0    99     1     7
  1.8826859728330445E+00 a      1478     0    99     1     8
  1.8203577175403867E+00 a      1479     0    99     1     9
  2.1981943345635413E-01 a      1480     0    99     1    10
 -8.7492630034977985E+00 a      1481     0    99     1    11
 -9.6369067133081054E-01 a      1482     0    99     1    12
 -3.3830907537289101E+00 a      1483     0    99     1    13
 -1.6717087915746081E+00 a      1484     0    99     1    14
  2.5826864792005511E+00 a      1485     0    99     1    15
  3.9503408844543397E+00 a      1486     0   100     1     1
 -3.5016500611284314E+00 a      1487     0   100     1     2
  1.4201833069896708E+00 a      1488     0   100     1     3
  2.2123928189966771E+00 a      1489     0   100     1     4
 -1.0353476791749829E+00 a      1490     0   100     1     5
  7.0442163921377432E+00 a      1491     0   100     1     6
  1.1533991188050816E+01 a      1492     0   100     1     7
  2.7938087581695732E+00 a      1493     0   100     1     8
 -7.0360666603071431E+00 a      1494     0   100     1     9
 -9.6354051715861679E+00 a      1495     0   100     1    10
  9.0077897809553651E+00 a      1496     0   100     1    11
 -6.1017162239266709E-01 a      1497     0   100     1    12
 -4.5404508898059381E+00 a      1498     0   100     1    13
 -4.0812347266071924E+00 a      1499     0   100     1    14
 -6.2715950868565917E+00 a      1500     0   100     1    15
 -8.3159253992990748E-02 a      1501     0   101     1     1
  1.9239698025974494E+00 a      1502     0   101     1     2
  4.6201401800888346E+00 a      1503     0   101     1     3
  3.0405183804545661E+00 a      1504     0   101     1     4
  4.0209570346330041E+00 a      1505     0   101     1     5
  7.2889114019367183E+00 a      1506     0   101     1     6
  4.8739973110739605E+00 a      1507     0   101     1     7
 -1.1745273786648085E+00 a      1508     0   101     1     8
 -4.0253721036721268E+00 a      1509     0   101     1     9
 -9.5902546745520763E+00 a      1510     0   101     1    10
  1.2654903741330858E+00 a      1511     0   101     1    11
 -1.2821922196100742E+01 a      1512     0   101     1    12
 -3.0437403804955510E-01 a      1513     0   101     1    13
 -4.8521923142225709E-01 a      1514     0   101     1    14
 -9.7152889672009231E+00 a      1515     0   101     1    15
  3.0667729232886609E+00 a      1516     0   102     1     1
  2.7368807366081951E+00 a      1517     0   102     1     2
  2.3227905332856840E+00 a      1518     0   102     1     3
  2.7494768217695316E+00 a      1519     0   102     1     4
 -1.2486900923107960E+00 a      1520     0   102     1     5
  1.0347229680819428E+00 a      1521     0   102     1     6
  2.9221418357121259E-01 a      1522     0   102     1     7
 -4.9543192352822256E+00 a      1523     0   102     1     8
 -3.6034201484625981E+00 a      1524     0   102     1     9
  8.4598040110767891E-01 a      1525     0   102     1    10
  8.7517480754403838E+00 a      1526     0   102     1    11
 -8.4594156554099875E+00 a      1527     0   102     1    12
  1.1576257520898112E+00 a      1528     0   102     1    13
  5.7248446786746214E+00 a      1529     0   102     1    14
 -6.7928905656968483E+00 a      1530     0   102     1    15
 -9.2775263009747388E-01 a      1531     0   103     1     1
  6.5136914052155714E-03 a      1532     0   103     1     2
