################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.8388063229472262E+00 a      1068     0    72     1     3
 -1.7526639635233796E+01 a      1069     0    72     1     4
  1.4402889832539602E+01 a      1070     0    72     1     5
  1.2981213807659641E+01 a      1071     0    72     1     6
 -4.4730608194833161E+00 a      1072     0    72     1     7
 -4.3512864241913665E+00 a      1073     0    72     1     8
  4.1208980325576885E+00 a      1074     0    72     1     9
  3.4859649809503516E+01 a      1075     0    72     1    10
 -5.9106315005716759E-01 a      1076     0    72     1    11
  8.9380815561831728E+00 a      1077     0    72     1    12
  8.9952217043805636E+00 a      1078     0    72     1    13
 -2.0967705272324739E+01 a      1079     0    72     1    14
 -3.1555342901574415E+00 a      1080     0    72     1    15
 -1.1254441980539001E+01 a      1081     0    73     1     1
 -3.1798969132240678E+00 a      1082     0    73     1     2
 -5.1028947227656269E+00 a      1083     0    73     1     3
 -2.3704544805250261E+01 a      1084     0    73     1     4
 -8.4231005490393862E+00 a      1085     0    73     1     5
 -7.4523596434388635E+00 a      1086     0    73     1     6
 -9.7733620177889922E+00 a      1087     0    73     1     7
  4.1563434565935884E+00 a      1088     0    73     1     8
  9.8672356487870561E-01 a      1089     0    73     1     9
  3.7720151120167642E+01 a      1090     0    73     1    10
 -2.9041913515406126E+01 a      1091     0    73     1    11
  2.1000693607488600E+01 a      1092     0    73     1    12
 -2.0593850976390854E+01 a      1093     0    73     1    13
 -1.0376640887619525E+01 a      1094     0    73     1    14
  2.2475483376681236E+01 a      1095     0    73     1    15
 -2.5053480145676524E+01 a      1096     0    74     1     1
 -3.9365557681351895E+00 a      1097     0    74     1     2
  3.0647991192941610E+00 a      1098     0    74     1     3
  5.9219641879250515E+00 a      1099     0    74     1     4
 -4.6595133251990832E+00 a      1100     0    74     1     5
 -4.1725983459014362E+00 a      1101     0    74     1     6
 -2.3226347183928615E+00 a      1102     0    74     1     7
  9.3554920864935855E+00 a      1103     0    74     1     8
  1.3037754379756903E+01 a      1104     0    74     1     9
  4.1408212959535277E+01 a      1105     0    74     1    10
 -9.8747452460729050E+00 a      1106     0    74     1    11
 -1.6987682797224522E+01 a      1107     0    74     1    12
 -9.7168227947803221E+00 a      1108     0    74     1    13
  2.0911717163976813E+00 a      1109     0    74     1    14
 -2.0601226026891548E+00 a      1110     0    74     1    15
 -8.9003151177962376E+00 a      1111     0    75     1     1
 -1.2821345930154266E+01 a      1112     0    75     1     2
 -7.7546594445185502E+00 a      1113     0    75     1     3
 -5.7227126769677295E-01 a      1114     0    75     1     4
 -4.2809175415636869E+00 a      1115     0    75     1     5
  4.0195088472176171E-01 a      1116     0    75     1     6
  1.2813881125651894E+00 a      1117     0    75     1     7
 -4.0073580706632193E+00 a      1118     0    75     1     8
 -1.6595671689432756E+00 a      1119     0    75     1     9
  1.5913703550592404E+01 a      1120     0    75     1    10
 -6.4775240154563942E+00 a      1121     0    75     1    11
 -1.3390393778897710E+01 a      1122     0    75     1    12
 -6.0831197661378962E+00 a      1123     0    75     1    13
  1.0611497171227138E+00 a      1124     0    75     1    14
 -8.2345869044615956E+00 a      1125     0    75     1    15
  1.7323582007057421E+00 a      1126     0    76     1     1
 -3.9194276672966780E+01 a      1127     0    76     1     2
  2.1936046207520214E+01 a      1128     0    76     1     3
 -9.1634051590042798E-01 a      1129     0    76     1     4
  1.6950226851806904E+00 a      1130     0    76     1     5
  5.8496875383242275E-01 a      1131     0    76     1     6
 -1.1246878449050614E+01 a      1132     0    76     1     7
  7.0934149952164827E-01 a      1133     0    76     1     8
 -1.4450276404508477E+01 a      1134     0    76     1     9
 -2.4080157589274833E+01 a      1135     0    76     1    10
  2.7296727455340605E+01 a      1136     0    76     1    11
 -5.0319188265123460E-01 a      1137     0    76     1    12
 -7.7953477972898577E+00 a      1138     0    76     1    13
  2.3184222834322796E+01 a      1139     0    76     1    14
  1.8550570866678637E-01 a      1140     0    76     1    15
 -1.1001303210729916E+00 a      1141     0    77     1     1
  2.0418490247740298E+01 a      1142     0    77     1     2
 -4.0587926256006828E+00 a      1143     0    77     1     3
  2.4694305045797274E-01 a      1144     0    77     1     4
 -1.3278649514556371E+01 a      1145     0    77     1     5
 -3.2227929416931098E+00 a      1146     0    77     1     6
  5.8251267273355456E+00 a      1147     0    77     1     7
 -4.0261626123375921E-01 a      1148     0    77     1     8
  1.9611365667242415E+00 a      1149     0    77     1     9
 -5.6270909880137943E+00 a      1150     0    77     1    10
 -9.5792295113262256E+00 a      1151     0    77     1    11
  2.2321108679192854E+00 a      1152     0    77     1    12
 -4.6894691762321283E+00 a      1153     0    77     1    13
 -8.0366089645050049E+00 a      1154     0    77     1    14
 -4.8554805962357293E+00 a      1155     0    77     1    15
 -1.2087835768338108E+01 a      1156     0    78     1     1
  2.3387344248294944E+01 a      1157     0    78     1     2
 -4.3303611168145855E+00 a      1158     0    78     1     3
 -7.5605347685105240E-01 a      1159     0    78     1     4
 -1.3565184586492293E+01 a      1160     0    78     1     5
 -6.5732252647762026E+00 a      1161     0    78     1     6
  5.8797580682882558E+00 a      1162     0    78     1     7
  1.1980340095513708E+00 a      1163     0    78     1     8
  1.6218066283892372E+00 a      1164     0    78     1     9
  5.9504239182706229E+00 a      1165     0    78     1    10
 -1.2384140792562169E+01 a      1166     0    78     1    11
  3.7504063634811153E+00 a      1167     0    78     1    12
 -2.0927457121836834E+00 a      1168     0    78     1    13
 -7.6178335792584999E+00 a      1169     0    78     1    14
 -6.1353816455721875E+00 a      1170     0    78     1    15
  6.2321029180975414E+00 a      1171     0    79     1     1
  8.9309574417924722E+00 a      1172     0    79     1     2
 -9.1924211294647549E+00 a      1173     0    79     1     3
  2.6121181868014354E+00 a      1174     0    79     1     4
 -1.0674197958621816E+01 a      1175     0    79     1     5
 -1.8874071517239848E+00 a      1176     0    79     1     6
  1.2065676635483380E+00 a      1177     0    79     1     7
  3.9932714356413442E-02 a      1178     0    79     1     8
  4.1229408056474002E+00 a      1179     0    79     1     9
 -7.7185711218481829E+00 a      1180     0    79     1    10
 -7.4729091436638517E-01 a      1181     0    79     1    11
 -4.9596892070418193E+00 a      1182     0    79     1    12
 -1.7559637408392617E+00 a      1183     0    79     1    13
 -2.6354863021390726E+00 a      1184     0    79     1    14
 -6.4862587572842783E+00 a      1185     0    79     1    15
  1.2456494294110254E+01 a      1186     0    80     1     1
  5.1790987047431463E+00 a      1187     0    80     1     2
 -3.1220688833151851E+00 a      1188     0    80     1     3
 -8.5327506669476516E-01 a      1189     0    80     1     4
  1.7585510905264976E+00 a      1190     0    80     1     5
 -2.5109600427528195E-01 a      1191     0    80     1     6
  9.4099192057029490E-02 a      1192     0    80     1     7
 -3.1458708869235746E-01 a      1193     0    80     1     8
 -2.8917704911570095E+00 a      1194     0    80     1     9
 -7.0163284108553432E+00 a      1195     0    80     1    10
  3.8141698326116384E+00 a      1196     0    80     1    11
  1.9864722873453116E+00 a      1197     0    80     1    12
 -3.7297494953441968E+00 a      1198     0    80     1    13
 -6.5837923480301921E+00 a      1199     0    80     1    14
 -6.6334832994795221E+00 a      1200     0    80     1    15
  1.9968792191607572E+00 a      1201     0    81     1     1
 -3.6719353429737644E+00 a      1202     0    81     1     2
  1.1986949773897264E+00 a      1203     0    81     1     3
 -1.4279613234326831E+00 a      1204     0    81     1     4
  2.5957140260835456E+00 a      1205     0    81     1     5
  1.2917684132193814E+00 a      1206     0    81     1     6
 -5.2367916491573996E-01 a      1207     0    81     1     7
  1.3940532259431879E+00 a      1208     0    81     1     8
  8.4712896232804802E-01 a      1209     0    81     1     9
 -5.2530176661638818E-02 a      1210     0    81     1    10
  3.8418592288981279E+00 a      1211     0    81     1    11
 -5.6909881110847871E-01 a      1212     0    81     1    12
  2.1961426718897392E-01 a      1213     0    81     1    13
 -2.6318461740813912E-02 a      1214     0    81     1    14
  6.9077876266884697E-01 a      1215     0    81     1    15
  1.2081873145173825E+00 a      1216     0    82     1     1
  3.9487477503486126E+00 a      1217     0    82     1     2
 -4.7934108327106477E+00 a      1218     0    82     1     3
  2.2356180147217644E+00 a      1219     0    82     1     4
 -7.8159571314254004E+00 a      1220     0    82     1     5
  7.8452282498038652E+00 a      1221     0    82     1     6
 -6.8361820254819969E+00 a      1222     0    82     1     7
  9.3058014428781843E-01 a      1223     0    82     1     8
  2.4417305819618267E+01 a      1224     0    82     1     9
  1.5425395109698389E+01 a      1225     0    82     1    10
  2.0513190866611226E+00 a      1226     0    82     1    11
 -7.1989132953895707E+00 a      1227     0    82     1    12
 -6.6714695180102810E+00 a      1228     0    82     1    13
  9.1334960605142168E+00 a      1229     0    82     1    14
  1.3423599754868535E+01 a      1230     0    82     1    15
  4.4689522888265856E+00 a      1231     0    83     1     1
  3.2413552352220826E+01 a      1232     0    83     1     2
 -8.7315505325903029E+00 a      1233     0    83     1     3
 -2.2057845339466664E+00 a      1234     0    83     1     4
 -6.6376247576542307E+00 a      1235     0    83     1     5
 -1.6381389568484159E+00 a      1236     0    83     1     6
  1.4332822750301762E+01 a      1237     0    83     1     7
  2.7800826212641696E+00 a      1238     0    83     1     8
  8.4349246365219592E+00 a      1239     0    83     1     9
 -1.0783321834750589E+01 a      1240     0    83     1    10
 -9.0509620513376952E+00 a      1241     0    83     1    11
  1.0984529033158070E+01 a      1242     0    83     1    12
 -7.2929146556486213E+00 a      1243     0    83     1    13
 -2.1836760920959300E+01 a      1244     0    83     1    14
 -1.1945790281125822E+01 a      1245     0    83     1    15
 -7.0470392414547991E+00 a      1246     0    84     1     1
  1.6792939043219288E+01 a      1247     0    84     1     2
 -5.4352075398576352E+00 a      1248     0    84     1     3
 -3.9403758474033423E-01 a      1249     0    84     1     4
 -1.4949171138828889E+01 a      1250     0    84     1     5
 -8.1565432638106774E+00 a      1251     0    84     1     6
  3.0514412139348295E+00 a      1252     0    84     1     7
  6.9189312632313782E-01 a      1253     0    84     1     8
 -4.9499437277185452E+00 a      1254     0    84     1     9
 -2.0446134113187167E-01 a      1255     0    84     1    10
 -2.9210411749184062E+00 a      1256     0    84     1    11
  6.2861463802539470E+00 a      1257     0    84     1    12
  8.1673065156723484E-02 a      1258     0    84     1    13
 -9.4441589127491206E+00 a      1259     0    84     1    14
 -1.2020247391448573E+01 a      1260     0    84     1    15
  3.8174127002924343E+00 a      1261     0    85     1     1
  4.2265235023965708E+01 a      1262     0    85     1     2
 -2.6327320867397688E+01 a      1263     0    85     1     3
  4.5550581784908530E+00 a      1264     0    85     1     4
 -4.2294895890053610E+01 a      1265     0    85     1     5
 -1.0601987474659518E+01 a      1266     0    85     1     6
  1.2553535089304011E+01 a      1267     0    85     1     7
 -8.2302786858747528E+00 a      1268     0    85     1     8
  1.7036574119144600E+01 a      1269     0    85     1     9
 -1.8814230563363395E+01 a      1270     0    85     1    10
 -1.7110546231834721E+01 a      1271     0    85     1    11
 -1.6053688681094528E+01 a      1272     0    85     1    12
  6.1937124981762537E+00 a      1273     0    85     1    13
 -4.1789307515605447E+00 a      1274     0    85     1    14
 -2.0052996285847904E+01 a      1275     0    85     1    15
  2.2208299150717906E+01 a      1276     0    86     1     1
  4.0656617995652894E+01 a      1277     0    86     1     2
 -1.8645786407419497E+01 a      1278     0    86     1     3
  2.6536020983342703E+00 a      1279     0    86     1     4
 -1.6641205045544918E+01 a      1280     0    86     1     5
  3.9882015614277699E-01 a      1281     0    86     1     6
  1.1965176625163624E+01 a      1282     0    86     1     7
 -2.1103352843636074E+00 a      1283     0    86     1     8
  9.3488985530175892E+00 a      1284     0    86     1     9
  2.6194545034011250E+00 a      1285     0    86     1    10
 -1.3797513207849089E+01 a      1286     0    86     1    11
 -3.7384909529233412E+00 a      1287     0    86     1    12
 -3.4237359458277203E+00 a      1288     0    86     1    13
 -1.8077234036098176E+01 a      1289     0    86     1    14
 -2.5628796953282460E+01 a      1290     0    86     1    15
  2.0260210995799803E+00 a      1291     0    87     1     1
  1.2932907389081196E+01 a      1292     0    87     1     2
 -5.6004912674369827E+00 a      1293     0    87     1     3
 -8.9845480656299124E+00 a      1294     0    87     1     4
  3.7884060234165831E+00 a      1295     0    87     1     5
  1.3086041018091474E+00 a      1296     0    87     1     6
  7.1854765969396279E+00 a      1297     0    87     1     7
  5.2010278006286628E+00 a      1298     0    87     1     8
  1.7346902089918441E+00 a      1299     0    87     1     9
  2.3014201641349246E+01 a      1300     0    87     1    10
 -9.1448877886024817E+00 a      1301     0    87     1    11
  7.1245527756660565E-01 a      1302     0    87     1    12
  6.4242287803811804E+00 a      1303     0    87     1    13
  2.0483890808269618E+00 a      1304     0    87     1    14
  1.4212486240962349E-02 a      1305     0    87     1    15
 -9.3002174415777272E-01 a      1306     0    88     1     1
  3.1840349639941752E+00 a      1307     0    88     1     2
 -1.2975607247682024E+00 a      1308     0    88     1     3
  1.5452206230603649E-01 a      1309     0    88     1     4
 -1.4420719498415133E+00 a      1310     0    88     1     5
  2.7222987577528161E-02 a      1311     0    88     1     6
  3.7306805426296347E-01 a      1312     0    88     1     7
 -1.1519422002570502E-02 a      1313     0    88     1     8
  1.2801402680808123E+00 a      1314     0    88     1     9
  1.5723177183525310E+00 a      1315     0    88     1    10
 -2.1142494893316583E+00 a      1316     0    88     1    11
  1.1074390699314729E-01 a      1317     0    88     1    12
  6.6274144774487742E-01 a      1318     0    88     1    13
 -1.0243387010136682E+00 a      1319     0    88     1    14
  2.8193737337298304E-02 a      1320     0    88     1    15
 -3.2195126131702629E+00 a      1321     0    89     1     1
  1.1695323149799840E+01 a      1322     0    89     1     2
 -4.8635756607080340E+00 a      1323     0    89     1     3
 -1.3704403993420791E-01 a      1324     0    89     1     4
 -3.5148201871967935E+00 a      1325     0    89     1     5
  1.4651370950254475E-01 a      1326     0    89     1     6
  2.9705672876089770E+00 a      1327     0    89     1     7
  5.7862748057183382E-02 a      1328     0    89     1     8
  3.7540265503444368E+00 a      1329     0    89     1     9
  7.5662290957044442E+00 a      1330     0    89     1    10
 -8.2314614675680318E+00 a      1331     0    89     1    11
  2.3893639693899080E-01 a      1332     0    89     1    12
  3.0484230287594420E+00 a      1333     0    89     1    13
 -3.2149176704452627E+00 a      1334     0    89     1    14
  7.3784084215017487E-01 a      1335     0    89     1    15
 -5.1434831037388351E+00 a      1336     0    90     1     1
  1.9211300626324956E+01 a      1337     0    90     1     2
 -8.2290226247589757E+00 a      1338     0    90     1     3
 -3.3282027230676869E-01 a      1339     0    90     1     4
 -5.9078170222979569E+00 a      1340     0    90     1     5
 -3.8819671154965057E-01 a      1341     0    90     1     6
  5.0473998851218225E+00 a      1342     0    90     1     7
  2.4938878529907171E-01 a      1343     0    90     1     8
  6.4119985620898952E+00 a      1344     0    90     1     9
  1.2894822213314026E+01 a      1345     0    90     1    10
 -1.3174554279926125E+01 a      1346     0    90     1    11
  5.7247412660307806E-01 a      1347     0    90     1    12
  4.4101224742220397E+00 a      1348     0    90     1    13
 -5.8407065647365313E+00 a      1349     0    90     1    14
  6.4000773903590658E-01 a      1350     0    90     1    15
  1.6590060924592223E+00 a      1351     0    91     1     1
 -9.8639436029075855E-01 a      1352     0    91     1     2
  7.6070923974953797E-02 a      1353     0    91     1     3
  4.1059605761775125E-01 a      1354     0    91     1     4
  5.2205542851078490E-01 a      1355     0    91     1     5
  7.5187690414303254E-01 a      1356     0    91     1     6
 -2.2712277103891104E-01 a      1357     0    91     1     7
 -1.0357295430508474E-01 a      1358     0    91     1     8
  7.1528113902373971E-02 a      1359     0    91     1     9
 -1.0858273993205287E+00 a      1360     0    91     1    10
  1.2796109837623162E+00 a      1361     0    91     1    11
 -1.0154267217784085E+00 a      1362     0    91     1    12
 -4.1925679922487791E-01 a      1363     0    91     1    13
 -7.3488297285106710E-02 a      1364     0    91     1    14
  5.9726135296158112E-02 a      1365     0    91     1    15
 -8.2421129927447834E-01 a      1366     0    92     1     1
  5.1444357131064793E+00 a      1367     0    92     1     2
 -2.2971885372216314E+00 a      1368     0    92     1     3
  1.8751691808647369E-01 a      1369     0    92     1     4
 -1.2790662826208359E+00 a      1370     0    92     1     5
 -2.8251164873737533E-01 a      1371     0    92     1     6
  1.2632317470775098E+00 a      1372     0    92     1     7
 -4.3929630765015715E-02 a      1373     0    92     1     8
  1.5331756257001479E+00 a      1374     0    92     1     9
  2.1290859319798123E+00 a      1375     0    92     1    10
 -3.1037784684121874E+00 a      1376     0    92     1    11
  2.5717823173556575E-01 a      1377     0    92     1    12
  1.2559017314019951E+00 a      1378     0    92     1    13
 -1.5349858375471295E+00 a      1379     0    92     1    14
  1.7783335156610747E-01 a      1380     0    92     1    15
 -1.2367179477799066E+00 a      1381     0    93     1     1
  4.3794949936552072E+00 a      1382     0    93     1     2
 -1.8953684571363023E+00 a      1383     0    93     1     3
 -1.6832979346007085E-01 a      1384     0    93     1     4
 -1.2923286250465080E+00 a      1385     0    93     1     5
 -7.4270111325645649E-02 a      1386     0    93     1     6
  1.1629751493952758E+00 a      1387     0    93     1     7
 -2.2729945451788879E-02 a      1388     0    93     1     8
  1.4937364269013349E+00 a      1389     0    93     1     9
  2.9263459541477834E+00 a      1390     0    93     1    10
 -3.1604870769795266E+00 a      1391     0    93     1    11
  1.3180943822770513E-01 a      1392     0    93     1    12
  1.2065653748117997E+00 a      1393     0    93     1    13
 -1.3029250903038230E+00 a      1394     0    93     1    14
  2.9788786887798996E-01 a      1395     0    93     1    15
 -1.1864065701855468E+00 a      1396     0    94     1     1
  1.6346028199736612E+01 a      1397     0    94     1     2
 -1.5954860938365234E+01 a      1398     0    94     1     3
 -1.7073727028211516E+00 a      1399     0    94     1     4
  6.6112600062891662E+00 a      1400     0    94     1     5
  8.5161356015577088E+00 a      1401     0    94     1     6
 -4.4872185387877034E-01 a      1402     0    94     1     7
  2.8188556913076130E+00 a      1403     0    94     1     8
  2.5915409358918097E+01 a      1404     0    94     1     9
  4.2922373186008201E+01 a      1405     0    94     1    10
 -1.1892794250602210E+01 a      1406     0    94     1    11
 -6.6377573093188227E+00 a      1407     0    94     1    12
  6.3089662662225861E+00 a      1408     0    94     1    13
 -8.7284346276514881E+00 a      1409     0    94     1    14
  9.7684307665507983E+00 a      1410     0    94     1    15
  4.0021014986610899E+00 a      1411     0    95     1     1
 -3.2647532684370390E+01 a      1412     0    95     1     2
  1.1545130154927270E+01 a      1413     0    95     1     3
 -2.8347299185176977E+00 a      1414     0    95     1     4
  2.1670365570726982E+01 a      1415     0    95     1     5
  7.4719940230578352E+00 a      1416     0    95     1     6
 -6.6952651409421389E+00 a      1417     0    95     1     7
  3.2833878442682765E+00 a      1418     0    95     1     8
 -4.9678549818538364E+00 a      1419     0    95     1     9
 -8.7795133809974519E+00 a      1420     0    95     1    10
  2.1437809088422807E+01 a      1421     0    95     1    11
  1.4769499657755916E+00 a      1422     0    95     1    12
 -1.4063823928749111E+00 a      1423     0    95     1    13
  8.5205928922457801E+00 a      1424     0    95     1    14
  1.7502072710893783E+00 a      1425     0    95     1    15
  7.8543750405717132E+00 a      1426     0    96     1     1
 -5.9650286672180201E+01 a      1427     0    96     1     2
  2.3824469538832485E+01 a      1428     0    96     1     3
 -3.4350220254285362E+00 a      1429     0    96     1     4
  2.5803099664387268E+01 a      1430     0    96     1     5
  4.3717246510031718E+00 a      1431     0    96     1     6
 -1.8131803743091499E+01 a      1432     0    96     1     7
  1.2430532711697140E+00 a      1433     0    96     1     8
 -1.7067113594544203E+01 a      1434     0    96     1     9
 -1.5242404342836576E+01 a      1435     0    96     1    10
  3.9661133514415525E+01 a      1436     0    96     1    11
  4.3894384157120558E-01 a      1437     0    96     1    12
 -6.6761138717692674E+00 a      1438     0    96     1    13
  1.5814796373271793E+01 a      1439     0    96     1    14
  2.6373873475242231E+00 a      1440     0    96     1    15
  8.1879412910005698E+00 a      1441     0    97     1     1
 -3.4302452522872926E+01 a      1442     0    97     1     2
  1.2992724369236173E+01 a      1443     0    97     1     3
 -8.5376693404425712E+00 a      1444     0    97     1     4
  8.5093690184141195E+00 a      1445     0    97     1     5
  3.2485763063040589E+00 a      1446     0    97     1     6
 -1.2342057092727382E+01 a      1447     0    97     1     7
  1.9326080879991323E+00 a      1448     0    97     1     8
 -8.1929704164805752E+00 a      1449     0    97     1     9
 -1.7405227067355739E+01 a      1450     0    97     1    10
  2.6690961992381911E+01 a      1451     0    97     1    11
 -3.2936322754789105E+00 a      1452     0    97     1    12
 -7.1778150683493216E+00 a      1453     0    97     1    13
  1.4834191867272672E+01 a      1454     0    97     1    14
  1.0378856704669432E+00 a      1455     0    97     1    15
  1.0531581919438112E+01 a      1456     0    98     1     1
 -4.4630862558430387E+01 a      1457     0    98     1     2
  1.9637894513421390E+01 a      1458     0    98     1     3
  1.5572922977679176E+00 a      1459     0    98     1     4
  7.8634866483286912E+00 a      1460     0    98     1     5
  1.0828695233723868E+00 a      1461     0    98     1     6
 -8.0081474817649312E+00 a      1462     0    98     1     7
 -2.9865534998155935E-01 a      1463     0    98     1     8
 -1.1284665475471169E+01 a      1464     0    98     1     9
 -2.2323388802693316E+01 a      1465     0    98     1    10
  2.7490738131186159E+01 a      1466     0    98     1    11
 -6.3526689801106988E+00 a      1467     0    98     1    12
 -1.3995391099897383E+01 a      1468     0    98     1    13
  1.5981157388843688E+01 a      1469     0    98     1    14
 -7.1620837868597196E+00 a      1470     0    98     1    15
  5.3150234111244581E+00 a      1471     0    99     1     1
 -2.0861225775779143E+01 a      1472     0    99     1     2
  8.9955571489410264E+00 a      1473     0    99     1     3
 -2.1729255359224471E+00 a      1474     0    99     1     4
  4.5332136676598145E+00 a      1475     0    99     1     5
  1.7034382588782149E-01 a      1476     0    99     1     6
 -3.0889333084442732E+00 a      1477     0    99     1     7
  3.2318094993389618E-01 a      1478     0    99     1     8
 -8.1769012180414311E+00 a      1479     0    99     1     9
 -8.3536184418803856E+00 a      1480     0    99     1    10
  1.0208420282877574E+01 a      1481     0    99     1    11
 -1.1874602783827719E+00 a      1482     0    99     1    12
 -4.9798394200853622E+00 a      1483     0    99     1    13
  1.2174926512193764E+01 a      1484     0    99     1    14
 -2.4413422550184203E+00 a      1485     0    99     1    15
 -7.3114300250335820E+00 a      1486     0   100     1     1
 -2.7200485829422765E+00 a      1487     0   100     1     2
  8.3372069834306428E-01 a      1488     0   100     1     3
 -1.6840274648041611E+01 a      1489     0   100     1     4
 -8.4125400990713803E+00 a      1490     0   100     1     5
  7.3281524961364202E+00 a      1491     0   100     1     6
  4.9171267498282498E+00 a      1492     0   100     1     7
 -1.5958024314429693E+01 a      1493     0   100     1     8
  1.1768352718687785E+00 a      1494     0   100     1     9
 -5.3477872253109213E+00 a      1495     0   100     1    10
 -4.8969425268287923E+00 a      1496     0   100     1    11
  1.7240410011972997E+01 a      1497     0   100     1    12
  4.5789747446444879E+00 a      1498     0   100     1    13
 -2.4503750091047007E+00 a      1499     0   100     1    14
  2.7071894336134892E+00 a      1500     0   100     1    15
 -2.4428026569602665E+00 a      1501     0   101     1     1
  2.7231703577969570E+00 a      1502     0   101     1     2
 -4.1727847703273788E+00 a      1503     0   101     1     3
  8.8946216448166400E+00 a      1504     0   101     1     4
 -3.8815950529168455E+00 a      1505     0   101     1     5
 -7.2089755080188400E+00 a      1506     0   101     1     6
 -6.3259103933127543E+00 a      1507     0   101     1     7
 -4.1758371606427414E+00 a      1508     0   101     1     8
  2.5793088883850888E+00 a      1509     0   101     1     9
 -2.1595184813124040E+00 a      1510     0   101     1    10
 -4.9231988066830406E+00 a      1511     0   101     1    11
  4.3510416781331038E+00 a      1512     0   101     1    12
 -7.6458584906862708E+00 a      1513     0   101     1    13
  1.8844213243809602E+00 a      1514     0   101     1    14
 -5.1739567150360868E+00 a      1515     0   101     1    15
 -9.1781279845795236E+00 a      1516     0   102     1     1
  3.7023518051656712E+00 a      1517     0   102     1     2
 -2.7465912750731611E+00 a      1518     0   102     1     3
 -1.2303637405942640E+00 a      1519     0   102     1     4
 -1.7712037252202484E+00 a      1520     0   102     1     5
 -2.3362726273529923E+00 a      1521     0   102     1     6
  2.1637190394158345E+00 a      1522     0   102     1     7
 -7.2154390097320631E+00 a      1523     0   102     1     8
  3.8230997083004787E+00 a      1524     0   102     1     9
 -6.8244215683140066E+00 a      1525     0   102     1    10
 -2.2501244056913583E+00 a      1526     0   102     1    11
  7.4864957703665080E+00 a      1527     0   102     1    12
 -5.4400508820938880E+00 a      1528     0   102     1    13
  3.4409858797628456E+00 a      1529     0   102     1    14
  5.8655396160468232E-01 a      1530     0   102     1    15
  1.7084947602793507E-01 a      1531     0   103     1     1
  9.0820853737962111E+00 a      1532     0   103     1     2
 -5.5685341549450618E+00 a      1533     0   103     1     3
  8.0162871520589665E+00 a      1534     0   103     1     4
 -3.9848703799855465E+00 a      1535     0   103     1     5
  2.7951948418803014E+00 a      1536     0   103     1     6
 -1.7628508759582322E+00 a      1537     0   103     1     7
 -1.2566316254439085E+01 a      1538     0   103     1     8
 -7.7429974071350554E+00 a      1539     0   103     1     9
 -2.9216781988315415E+00 a      1540     0   103     1    10
  1.1099853373206985E+00 a      1541     0   103     1    11
  2.2992529518453342E+00 a      1542     0   103     1    12
 -7.8187483990525850E+00 a      1543     0   103     1    13
  2.8610077583215032E+00 a      1544     0   103     1    14
 -2.7858945562633242E+00 a      1545     0   103     1    15
 -3.1305265669714508E+00 a      1546     0   104     1     1
  5.8319781988341006E+00 a      1547     0   104     1     2
 -1.0540074449467124E+01 a      1548     0   104     1     3
  4.0873947448541479E+00 a      1549     0   104     1     4
 -6.1623285213648415E+00 a      1550     0   104     1     5
  5.1018515625092880E+00 a      1551     0   104     1     6
 -5.8693778217479604E+00 a      1552     0   104     1     7
 -5.4877515978802247E+00 a      1553     0   104     1     8
  4.7299156426730971E+00 a      1554     0   104     1     9
 -5.2234313434127833E+00 a      1555     0   104     1    10
  4.2272904001459617E+00 a      1556     0   104     1    11
  5.1410961718680381E+00 a      1557     0   104     1    12
 -5.5346949911275294E+00 a      1558     0   104     1    13
  4.5318603463309506E+00 a      1559     0   104     1    14
  1.3715569276130595E+00 a      1560     0   104     1    15
 -5.5733979953690760E+00 a      1561     0   105     1     1
  3.6389379804288819E+00 a      1562     0   105     1     2
 -7.0998063227462804E+00 a      1563     0   105     1     3
 -3.6191995796490444E+00 a      1564     0   105     1     4
  6.9794009156605774E-01 a      1565     0   105     1     5
 -3.7978193183958925E-01 a      1566     0   105     1     6
 -1.0342770523353049E+00 a      1567     0   105     1     7
 -7.6188831694642900E+00 a      1568     0   105     1     8
  9.5401409163565738E+00 a      1569     0   105     1     9
 -1.0467188884906960E+01 a      1570     0   105     1    10
 -2.5848432478639021E+00 a      1571     0   105     1    11
  8.9064066946361944E+00 a      1572     0   105     1    12
 -5.1918651512607710E+00 a      1573     0   105     1    13
  5.4947593177902103E+00 a      1574     0   105     1    14
  3.0747438277775245E+00 a      1575     0   105     1    15
  1.4383176872291539E+01 a      1576     0   106     1     1
 -5.7104256630103309E+00 a      1577     0   106     1     2
 -9.0482472787951684E-01 a      1578     0   106     1     3
  4.8131733115651176E+00 a      1579     0   106     1     4
 -1.0133185052223648E-01 a      1580     0   106     1     5
  5.1270630932554866E+00 a      1581     0   106     1     6
 -3.6480318500974800E+00 a      1582     0   106     1     7
  1.1600273142706317E+00 a      1583     0   106     1     8
  8.9352220083558791E+00 a      1584     0   106     1     9
  7.3899660555199000E+00 a      1585     0   106     1    10
