################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.5336441571134873E+00 a      1068     1     1     2    12
  6.1900854043474727E+00 a      1069     1     2     2     1
 -5.9294800203562270E-01 a      1070     1     2     2     2
 -2.4902069829158872E+01 a      1071     1     2     2     3
  4.5413718396956018E+00 a      1072     1     2     2     4
 -2.2980551159210640E+00 a      1073     1     2     2     5
 -7.6765047635632377E-01 a      1074     1     2     2     6
 -1.4581985085656179E-01 a      1075     1     2     2     7
  2.2564122959666912E+00 a      1076     1     2     2     8
 -1.2512166573160374E-01 a      1077     1     2     2     9
 -7.2753711527178216E-02 a      1078     1     2     2    10
 -4.7506651892945612E-01 a      1079     1     2     2    11
  1.6189644756776906E+00 a      1080     1     2     2    12
 -1.7517468584339804E+00 a      1081     1     3     2     1
  1.0644473123589122E+00 a      1082     1     3     2     2
  1.9378311424322145E+01 a      1083     1     3     2     3
  8.9283430675112074E-01 a      1084     1     3     2     4
  1.6105409416372962E+00 a      1085     1     3     2     5
  8.7939470266466091E-01 a      1086     1     3     2     6
  1.6522622678879229E-01 a      1087     1     3     2     7
 -3.3141856761494117E+00 a      1088     1     3     2     8
 -3.2379374691360002E-01 a      1089     1     3     2     9
  1.2435990074825348E-01 a      1090     1     3     2    10
  3.4794315805531201E-01 a      1091     1     3     2    11
 -5.6936863498260526E-01 a      1092     1     3     2    12
  4.7499583214058623E+00 a      1093     1     4     2     1
  3.0068034201517446E+00 a      1094     1     4     2     2
  3.4311494555195480E+01 a      1095     1     4     2     3
  1.1248828548472536E+01 a      1096     1     4     2     4
  3.0556070061969520E+00 a      1097     1     4     2     5
  2.1430974773815592E+00 a      1098     1     4     2     6
 -8.4678659068183593E-01 a      1099     1     4     2     7
 -6.0616683562981510E+00 a      1100     1     4     2     8
 -3.9710660203147556E+00 a      1101     1     4     2     9
  1.2097436969741755E+00 a      1102     1     4     2    10
  3.1401510279781215E+00 a      1103     1     4     2    11
  3.2689717158246512E+00 a      1104     1     4     2    12
 -6.3224728271586859E+00 a      1105     1     5     2     1
  3.1400817418003801E-01 a      1106     1     5     2     2
 -9.7956885950131051E-02 a      1107     1     5     2     3
 -4.8591867527782977E+00 a      1108     1     5     2     4
  1.1841773305793289E+01 a      1109     1     5     2     5
  4.6851683270929927E+00 a      1110     1     5     2     6
  3.6879280625840782E-01 a      1111     1     5     2     7
 -2.2636685783789057E+00 a      1112     1     5     2     8
  1.2481293163790212E-01 a      1113     1     5     2     9
  1.1697698140224411E+00 a      1114     1     5     2    10
 -4.2432371055957635E-01 a      1115     1     5     2    11
  4.6506611313751511E-01 a      1116     1     5     2    12
  1.5249560215906772E+01 a      1117     1     6     2     1
  2.7924829846822931E+01 a      1118     1     6     2     2
  7.0691776089181602E+01 a      1119     1     6     2     3
  7.2696201398135315E+01 a      1120     1     6     2     4
 -3.4060856092565743E+01 a      1121     1     6     2     5
 -1.6611705129266170E+00 a      1122     1     6     2     6
  1.0225914375010932E+01 a      1123     1     6     2     7
 -1.4639448110330811E+01 a      1124     1     6     2     8
 -9.3048075088339548E+00 a      1125     1     6     2     9
 -1.6368863463708465E+01 a      1126     1     6     2    10
 -2.5059454020002954E+00 a      1127     1     6     2    11
  1.0838501329456120E+01 a      1128     1     6     2    12
 -1.2389434800596337E+00 a      1129     1     7     2     1
  6.6735109852763952E-01 a      1130     1     7     2     2
 -1.3666044435395510E+00 a      1131     1     7     2     3
 -9.3867695119945804E-02 a      1132     1     7     2     4
 -1.3502005555811318E+00 a      1133     1     7     2     5
  1.2405456711277798E+00 a      1134     1     7     2     6
 -1.1986283771242385E+00 a      1135     1     7     2     7
 -2.5017457583704257E+00 a      1136     1     7     2     8
 -1.2511648784448353E+00 a      1137     1     7     2     9
  5.4357824657892195E-01 a      1138     1     7     2    10
 -3.0092871655703792E+00 a      1139     1     7     2    11
 -2.2733387274841257E+00 a      1140     1     7     2    12
 -2.9616735309933528E-01 a      1141     1     8     2     1
 -2.1581641559768139E+00 a      1142     1     8     2     2
 -1.2624441013104140E-01 a      1143     1     8     2     3
  1.5412962183407741E+00 a      1144     1     8     2     4
  1.7706464125756793E+00 a      1145     1     8     2     5
  2.4200375895890480E+00 a      1146     1     8     2     6
 -4.4868692898851119E+00 a      1147     1     8     2     7
  1.6003380629091457E+00 a      1148     1     8     2     8
  6.3172090171222162E-01 a      1149     1     8     2     9
 -1.9474407014017097E+00 a      1150     1     8     2    10
  3.9003102508981100E+00 a      1151     1     8     2    11
 -7.4158580554729514E-01 a      1152     1     8     2    12
  7.9406279735319885E-01 a      1153     1     9     2     1
 -1.8535046518178351E+00 a      1154     1     9     2     2
  4.6146878831953169E+00 a      1155     1     9     2     3
  1.6441486005999122E+00 a      1156     1     9     2     4
  2.2535147373375493E+00 a      1157     1     9     2     5
  5.9209575792264846E-01 a      1158     1     9     2     6
  1.2471831584610475E+00 a      1159     1     9     2     7
 -2.7735416603798164E+00 a      1160     1     9     2     8
 -3.9200326475081346E+00 a      1161     1     9     2     9
  5.0436578797462472E-01 a      1162     1     9     2    10
  2.6610749091924415E+00 a      1163     1     9     2    11
  5.1425634533808307E+00 a      1164     1     9     2    12
  1.0268873861781558E+00 a      1165     1    10     2     1
 -4.4193821434379166E-01 a      1166     1    10     2     2
  1.9680793051345948E+00 a      1167     1    10     2     3
 -3.7265943845198204E+00 a      1168     1    10     2     4
 -8.8762684484606902E-01 a      1169     1    10     2     5
 -2.5882744320319899E+00 a      1170     1    10     2     6
  1.1887687011326502E+00 a      1171     1    10     2     7
  4.3648256819777451E+00 a      1172     1    10     2     8
  1.1735785864657212E-01 a      1173     1    10     2     9
  4.8558009918044007E+00 a      1174     1    10     2    10
  4.0019871669104106E+00 a      1175     1    10     2    11
 -3.9522179531674482E+00 a      1176     1    10     2    12
  4.3701967814100429E-01 a      1177     1    11     2     1
 -2.7388132377109387E-01 a      1178     1    11     2     2
  1.9839249366503544E+00 a      1179     1    11     2     3
  2.4658705704161932E+00 a      1180     1    11     2     4
 -7.4241642884767085E+00 a      1181     1    11     2     5
 -1.2269642789876898E+00 a      1182     1    11     2     6
 -2.9261771290897438E+00 a      1183     1    11     2     7
 -1.5792431769561417E+00 a      1184     1    11     2     8
 -2.0940181593698468E+00 a      1185     1    11     2     9
  1.2016527146020659E+00 a      1186     1    11     2    10
 -5.2204375065464603E+00 a      1187     1    11     2    11
 -6.6351614769249228E+00 a      1188     1    11     2    12
  1.1822386033901280E+00 a      1189     1    12     2     1
  1.6010471730484981E+00 a      1190     1    12     2     2
  5.7649403244809569E+00 a      1191     1    12     2     3
 -1.4300189678572737E+00 a      1192     1    12     2     4
  1.2179640601753527E+00 a      1193     1    12     2     5
  1.7978768323316434E+00 a      1194     1    12     2     6
  1.7845267611621571E+00 a      1195     1    12     2     7
  1.3759332508021924E-03 a      1196     1    12     2     8
 -9.6386190062899502E-01 a      1197     1    12     2     9
 -3.5058022551737666E+00 a      1198     1    12     2    10
 -4.9009446583127303E-01 a      1199     1    12     2    11
 -1.3797911744056823E+00 a      1200     1    12     2    12
  2.1433781230632798E+00 b      1201     2     1
 -7.4356871741776374E+00 b      1202     2     2
 -3.4791956209605857E+01 b      1203     2     3
 -1.2516318381409604E+01 b      1204     2     4
 -1.0104017520079037E+01 b      1205     2     5
 -5.6780816544178316E+00 b      1206     2     6
  2.1595076033621452E+00 b      1207     2     7
  2.3122668271207925E+00 b      1208     2     8
  2.6274871536245108E+00 b      1209     2     9
 -1.8704601280673889E+00 b      1210     2    10
 -3.3147576640090644E+00 b      1211     2    11
 -9.1353260211344456E-01 b      1212     2    12
 -1.4554623354878209E+00 a      1213     2     1     3     1
  1.8014133568240915E+01 a      1214     2     2     3     1
  8.0282400974778714E+00 a      1215     2     3     3     1
  5.5767312763807118E+00 a      1216     2     4     3     1
 -3.5590731885901150E-01 a      1217     2     5     3     1
  1.0518453754937513E+00 a      1218     2     6     3     1
  2.5012682777942108E-01 a      1219     2     7     3     1
 -1.0779332224286189E+00 a      1220     2     8     3     1
  1.1982124233136313E+00 a      1221     2     9     3     1
  8.9140758199051573E-01 a      1222     2    10     3     1
 -3.2946992093371885E-01 a      1223     2    11     3     1
  3.3136769075645595E-01 a      1224     2    12     3     1
 -5.5841369868065422E+00 b      1225     3     1
