################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7809678950169605E+01 a      1069     1     2     2     1
 -2.2372208313569782E+01 a      1070     1     2     2     2
  7.9084440211799691E+00 a      1071     1     2     2     3
 -1.8932298945893574E+01 a      1072     1     2     2     4
  3.8192563206198256E+00 a      1073     1     2     2     5
 -1.0760603568860486E+01 a      1074     1     2     2     6
 -1.8499221615568910E+01 a      1075     1     2     2     7
 -1.6122447789235734E+00 a      1076     1     2     2     8
 -8.4529340340723795E+00 a      1077     1     2     2     9
 -5.9241869822170719E+00 a      1078     1     2     2    10
 -1.4124327910326754E+01 a      1079     1     2     2    11
 -3.2644143589147923E+01 a      1080     1     2     2    12
 -1.6671184208481533E+00 a      1081     1     3     2     1
  3.1272847875720409E+00 a      1082     1     3     2     2
  2.1221741898155835E+00 a      1083     1     3     2     3
  2.9207505768914346E+00 a      1084     1     3     2     4
  1.6369955601900810E+00 a      1085     1     3     2     5
  1.4607363991392145E+01 a      1086     1     3     2     6
  1.7310517497274973E+00 a      1087     1     3     2     7
  2.5910697965509679E+00 a      1088     1     3     2     8
  1.5197610219074522E+00 a      1089     1     3     2     9
  2.0712706662419360E+00 a      1090     1     3     2    10
  3.1820417392053892E+00 a      1091     1     3     2    11
  6.3134121496610112E+00 a      1092     1     3     2    12
 -6.5707327776726023E+00 a      1093     1     4     2     1
  2.6249794201747156E+00 a      1094     1     4     2     2
 -3.7334006429199906E+00 a      1095     1     4     2     3
  8.7744344248980823E+00 a      1096     1     4     2     4
 -6.1787070952430456E+00 a      1097     1     4     2     5
  1.3042830907035235E+01 a      1098     1     4     2     6
  5.6609954309145119E+00 a      1099     1     4     2     7
 -1.7427228361941327E-01 a      1100     1     4     2     8
  4.1494636061354218E+00 a      1101     1     4     2     9
  1.1264044748909886E-02 a      1102     1     4     2    10
  6.1978476478346192E+00 a      1103     1     4     2    11
  1.2475365202630259E+01 a      1104     1     4     2    12
 -1.2309784898112521E+00 a      1105     1     5     2     1
 -3.1619629685577988E+00 a      1106     1     5     2     2
  4.8041787838446198E-01 a      1107     1     5     2     3
  2.1522610748851116E+00 a      1108     1     5     2     4
 -6.3110025368933931E-01 a      1109     1     5     2     5
 -4.9308584368104498E+00 a      1110     1     5     2     6
  3.2522193771198693E-01 a      1111     1     5     2     7
 -2.5915593749284149E-01 a      1112     1     5     2     8
  1.1649019137838947E+00 a      1113     1     5     2     9
  1.5029902203334882E+00 a      1114     1     5     2    10
  8.6139137169911173E-01 a      1115     1     5     2    11
  4.3767231835024845E-01 a      1116     1     5     2    12
 -9.8326282136340044E+00 a      1117     1     6     2     1
  7.5190631198794327E+00 a      1118     1     6     2     2
 -7.2193808974252267E+00 a      1119     1     6     2     3
  3.5034338102591100E+01 a      1120     1     6     2     4
  1.7652711876990437E+00 a      1121     1     6     2     5
  3.7054210385554647E+01 a      1122     1     6     2     6
  7.0152241317357635E+00 a      1123     1     6     2     7
 -3.4788431703291325E+00 a      1124     1     6     2     8
  1.2811495818722816E+00 a      1125     1     6     2     9
 -5.5718610299463736E+00 a      1126     1     6     2    10
  4.0467221344896549E+00 a      1127     1     6     2    11
  2.0367102947870993E+01 a      1128     1     6     2    12
  4.2620462911650991E-01 a      1129     1     7     2     1
  2.6771579228616149E+00 a      1130     1     7     2     2
  3.0379048371611572E-01 a      1131     1     7     2     3
 -8.1066888801569081E-01 a      1132     1     7     2     4
  3.8042152599702000E-01 a      1133     1     7     2     5
 -2.2372287156541999E+00 a      1134     1     7     2     6
  6.4246907422220456E-01 a      1135     1     7     2     7
  1.0617491102917562E+00 a      1136     1     7     2     8
  1.0040512740246621E+00 a      1137     1     7     2     9
 -4.5034207211629580E+00 a      1138     1     7     2    10
 -6.6823320991661173E-01 a      1139     1     7     2    11
  1.0445341041570584E-01 a      1140     1     7     2    12
  7.8401463753350253E-01 a      1141     1     8     2     1
 -1.7331557663941686E+00 a      1142     1     8     2     2
  8.0644117081384337E-01 a      1143     1     8     2     3
 -9.0962916445259123E-01 a      1144     1     8     2     4
 -2.3651123355228245E+00 a      1145     1     8     2     5
 -2.3469882873916461E+00 a      1146     1     8     2     6
  1.2454361691553377E+00 a      1147     1     8     2     7
 -5.8806305243306412E-01 a      1148     1     8     2     8
 -1.3479463528929734E+00 a      1149     1     8     2     9
 -8.1189159504714203E-01 a      1150     1     8     2    10
 -5.9726291761577377E+00 a      1151     1     8     2    11
 -1.0011714103350011E+00 a      1152     1     8     2    12
  3.1557309434577541E-01 a      1153     1     9     2     1
 -1.4914031007104727E+00 a      1154     1     9     2     2
 -3.2033459907338755E+00 a      1155     1     9     2     3
  2.6814060495612195E+00 a      1156     1     9     2     4
  5.7210156613390339E-01 a      1157     1     9     2     5
 -1.0278381392263589E+00 a      1158     1     9     2     6
  2.2249269403022445E+00 a      1159     1     9     2     7
 -5.6827895784643125E+00 a      1160     1     9     2     8
  2.3861237676716460E-01 a      1161     1     9     2     9
 -7.0134784868238531E-01 a      1162     1     9     2    10
 -2.5203526615137766E+00 a      1163     1     9     2    11
 -4.5387026178463179E+00 a      1164     1     9     2    12
 -8.2796419692695800E-01 a      1165     1    10     2     1
  1.9729801169615813E+00 a      1166     1    10     2     2
 -1.1261679947272385E+00 a      1167     1    10     2     3
 -1.8817751214757331E-01 a      1168     1    10     2     4
  1.3914740218789947E+00 a      1169     1    10     2     5
 -1.0929787351227581E+01 a      1170     1    10     2     6
 -4.2879631993559499E+00 a      1171     1    10     2     7
  4.5754972128723583E+00 a      1172     1    10     2     8
 -3.1430379444733783E+00 a      1173     1    10     2     9
  9.1621774864606049E+00 a      1174     1    10     2    10
  3.8798612277198170E-02 a      1175     1    10     2    11
  1.2179768679776073E+01 a      1176     1    10     2    12
 -1.6131783945910969E+00 a      1177     1    11     2     1
 -1.2523195865394068E+00 a      1178     1    11     2     2
  4.4155280673088099E-01 a      1179     1    11     2     3
  4.2157508135195576E-01 a      1180     1    11     2     4
 -1.8791199206135127E+00 a      1181     1    11     2     5
 -1.7668104458755145E+00 a      1182     1    11     2     6
  2.8169795092783487E+00 a      1183     1    11     2     7
  1.7991280569234176E+00 a      1184     1    11     2     8
  1.3336705055264870E+00 a      1185     1    11     2     9
  5.2782043601027526E+00 a      1186     1    11     2    10
  1.2513750611196861E+00 a      1187     1    11     2    11
  2.7713047962452964E-01 a      1188     1    11     2    12
 -2.3700403635457539E+00 a      1189     1    12     2     1
 -4.8721941567634391E-01 a      1190     1    12     2     2
 -2.6167042958776685E+00 a      1191     1    12     2     3
  2.4244890725038101E-01 a      1192     1    12     2     4
 -3.1803552542084373E-01 a      1193     1    12     2     5
 -1.6830827262476877E+00 a      1194     1    12     2     6
 -1.3475417309393443E+00 a      1195     1    12     2     7
  1.5396246542366859E-01 a      1196     1    12     2     8
  5.3003074966384756E-01 a      1197     1    12     2     9
  6.3147836953424754E+00 a      1198     1    12     2    10
  3.9423396956693355E+00 a      1199     1    12     2    11
 -5.2691734460514636E+00 a      1200     1    12     2    12
  3.6690053304530834E+00 b      1201     2     1
 -2.5613380688063003E+00 b      1202     2     2
 -2.1270475413090475E+00 b      1203     2     3
 -5.6866116607190875E+00 b      1204     2     4
 -5.8703958535883203E+00 b      1205     2     5
 -2.9740664360842636E+01 b      1206     2     6
  2.2957041047522020E-01 b      1207     2     7
 -2.0406914104117346E+00 b      1208     2     8
 -7.6040764960577056E-01 b      1209     2     9
 -1.3803462826620315E+01 b      1210     2    10
 -1.8002131122097844E+00 b      1211     2    11
 -8.1838089524995699E+00 b      1212     2    12
 -1.3764279240551591E+00 a      1213     2     1     3     1
 -1.1592686799944994E+01 a      1214     2     2     3     1
  1.8385998188807373E+00 a      1215     2     3     3     1
  3.5955228547218376E-01 a      1216     2     4     3     1
  7.4540678775752355E+01 a      1217     2     5     3     1
  2.3602175946034212E+00 a      1218     2     6     3     1
 -5.7716908092428199E-01 a      1219     2     7     3     1
 -8.0907155162828659E-01 a      1220     2     8     3     1
  3.0855449843578014E-01 a      1221     2     9     3     1
  2.1579390324176617E+00 a      1222     2    10     3     1
 -5.0631789712384379E-01 a      1223     2    11     3     1
  8.2195654488604331E-01 a      1224     2    12     3     1
 -6.2723446790619457E+00 b      1225     3     1
