################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.5680417584085111E+00 a      1070     1     2     2     2
 -3.8484781935354242E+01 a      1071     1     2     2     3
  5.5874332804640350E+00 a      1072     1     2     2     4
 -1.1232699006606859E+01 a      1073     1     2     2     5
  9.0367850603234885E+00 a      1074     1     2     2     6
  5.6198814831052291E+00 a      1075     1     2     2     7
 -1.4260553354985182E+00 a      1076     1     2     2     8
  7.1756519591796577E+00 a      1077     1     2     2     9
  2.3947599587296753E+00 a      1078     1     2     2    10
  2.8397810168161648E+00 a      1079     1     2     2    11
 -1.5012314907091402E+00 a      1080     1     2     2    12
  2.6149015895150298E+00 a      1081     1     3     2     1
 -4.3987698954736185E+00 a      1082     1     3     2     2
 -4.3299156599496884E+00 a      1083     1     3     2     3
  5.3206387572621399E+00 a      1084     1     3     2     4
 -5.2589280736303685E+00 a      1085     1     3     2     5
  1.5626310499587737E+00 a      1086     1     3     2     6
  4.5091699798350691E+00 a      1087     1     3     2     7
 -1.2050710462475478E+00 a      1088     1     3     2     8
  2.7659329016603595E+00 a      1089     1     3     2     9
 -4.1613709643549845E-01 a      1090     1     3     2    10
 -1.7066372560050360E+00 a      1091     1     3     2    11
 -4.6357488182169354E-01 a      1092     1     3     2    12
  8.1218606121571923E+00 a      1093     1     4     2     1
 -9.6888527702052238E-02 a      1094     1     4     2     2
 -3.5638249043231511E+01 a      1095     1     4     2     3
  1.5942219183483157E+01 a      1096     1     4     2     4
 -2.7499041762386351E+01 a      1097     1     4     2     5
  3.9143297045649685E+00 a      1098     1     4     2     6
  1.5419019299620902E+00 a      1099     1     4     2     7
 -1.1082518112702628E+00 a      1100     1     4     2     8
 -2.8523334863046840E-01 a      1101     1     4     2     9
 -3.5586829067673640E+00 a      1102     1     4     2    10
 -6.2436627527230684E+00 a      1103     1     4     2    11
  9.3082783989162099E+00 a      1104     1     4     2    12
  9.8586654989038180E+00 a      1105     1     5     2     1
  3.2515196597075633E+00 a      1106     1     5     2     2
 -3.1227781393145754E+01 a      1107     1     5     2     3
 -4.6276163519843585E+01 a      1108     1     5     2     4
  1.2073354291495028E+02 a      1109     1     5     2     5
  2.5780507649580265E+01 a      1110     1     5     2     6
  1.3030641876127772E+01 a      1111     1     5     2     7
  8.7210980868772285E+00 a      1112     1     5     2     8
 -2.2980203461522621E+01 a      1113     1     5     2     9
 -6.3562926103945747E+00 a      1114     1     5     2    10
 -3.3370554576339924E+00 a      1115     1     5     2    11
 -7.0092133256336426E+00 a      1116     1     5     2    12
 -6.7901551118751791E-01 a      1117     1     6     2     1
  1.2633217498701172E+00 a      1118     1     6     2     2
  3.4129533498068206E+01 a      1119     1     6     2     3
 -8.8290158698591856E+00 a      1120     1     6     2     4
  4.0280375187588966E+01 a      1121     1     6     2     5
 -2.7111368482419147E+00 a      1122     1     6     2     6
  1.6513253069756533E+00 a      1123     1     6     2     7
 -3.8053568015736459E+00 a      1124     1     6     2     8
 -4.8195620085019115E+00 a      1125     1     6     2     9
  2.3744824269679810E+00 a      1126     1     6     2    10
 -8.0563390640425663E+00 a      1127     1     6     2    11
 -5.3972211051533270E+00 a      1128     1     6     2    12
  1.1845154830284743E+00 a      1129     1     7     2     1
 -1.0466853462175414E+00 a      1130     1     7     2     2
  7.7542927531782668E+00 a      1131     1     7     2     3
  5.6586106993216374E+00 a      1132     1     7     2     4
  4.1517960459689647E+00 a      1133     1     7     2     5
 -4.1970295061391660E-01 a      1134     1     7     2     6
 -9.4056944927853650E+00 a      1135     1     7     2     7
  6.3712877861621409E-01 a      1136     1     7     2     8
 -9.0094553992346391E+00 a      1137     1     7     2     9
 -1.4678543954327770E+00 a      1138     1     7     2    10
 -2.0597900868109056E+00 a      1139     1     7     2    11
  1.2326424959523765E+00 a      1140     1     7     2    12
  1.4096091938827562E+00 a      1141     1     8     2     1
 -1.8101057568512677E-01 a      1142     1     8     2     2
 -9.2600105958752117E+00 a      1143     1     8     2     3
  3.5255065659037217E+00 a      1144     1     8     2     4
 -6.8030027084694584E+00 a      1145     1     8     2     5
  3.1028876910650691E+00 a      1146     1     8     2     6
  4.7488572156564643E+00 a      1147     1     8     2     7
 -2.5988309979597835E-01 a      1148     1     8     2     8
  5.7742400233387716E+00 a      1149     1     8     2     9
 -2.1121592691318058E+00 a      1150     1     8     2    10
 -2.3868322154508199E+00 a      1151     1     8     2    11
 -4.9881457063713786E-01 a      1152     1     8     2    12
  1.5954242048263394E+00 a      1153     1     9     2     1
  1.3269875218849381E-01 a      1154     1     9     2     2
 -5.7678152924270263E+00 a      1155     1     9     2     3
  4.0259358248078465E+00 a      1156     1     9     2     4
 -5.5851397855352056E+00 a      1157     1     9     2     5
 -5.9543279812380767E-01 a      1158     1     9     2     6
 -5.3154566493405975E+00 a      1159     1     9     2     7
  8.9390711176138149E-01 a      1160     1     9     2     8
 -6.0236120835408302E+00 a      1161     1     9     2     9
 -4.9552152007969791E-01 a      1162     1     9     2    10
  1.5667104067034141E+00 a      1163     1     9     2    11
  3.2348649556463425E+00 a      1164     1     9     2    12
 -1.2552542363793687E-01 a      1165     1    10     2     1
  6.8650842147171187E-01 a      1166     1    10     2     2
  1.6270306822524094E+00 a      1167     1    10     2     3
 -3.6367355711015432E+00 a      1168     1    10     2     4
  4.3435226678718024E+00 a      1169     1    10     2     5
  3.1748198041692505E-01 a      1170     1    10     2     6
 -3.6050727243926302E+00 a      1171     1    10     2     7
 -1.0555160219865785E+00 a      1172     1    10     2     8
 -1.0901251907703526E+00 a      1173     1    10     2     9
  2.2270641063979690E+00 a      1174     1    10     2    10
 -2.3984042235245223E-02 a      1175     1    10     2    11
  2.6297629078547033E+00 a      1176     1    10     2    12
 -5.6719043216133802E-01 a      1177     1    11     2     1
  1.1174132046857534E+00 a      1178     1    11     2     2
  2.9393501772390289E+00 a      1179     1    11     2     3
 -2.4970006758929006E+00 a      1180     1    11     2     4
  3.5733915103564682E+00 a      1181     1    11     2     5
 -1.9527112252636341E+00 a      1182     1    11     2     6
 -3.7023536069792775E+00 a      1183     1    11     2     7
  6.5435678138937146E+00 a      1184     1    11     2     8
 -5.5785416397003085E-01 a      1185     1    11     2     9
  2.6708525606033091E+00 a      1186     1    11     2    10
  2.4692125812841659E+00 a      1187     1    11     2    11
 -1.8819825898600442E-01 a      1188     1    11     2    12
  6.2009469363314484E-01 a      1189     1    12     2     1
  1.0717326861236146E-01 a      1190     1    12     2     2
 -6.3072884792427262E+00 a      1191     1    12     2     3
  4.2595496545706872E+00 a      1192     1    12     2     4
 -5.3864084326800485E+00 a      1193     1    12     2     5
 -3.6036905907733678E+00 a      1194     1    12     2     6
 -1.0365936104432037E-01 a      1195     1    12     2     7
 -1.5058790028071016E+00 a      1196     1    12     2     8
  4.0045569490422228E-01 a      1197     1    12     2     9
 -7.1341734215664154E-01 a      1198     1    12     2    10
 -2.4690806769624789E+00 a      1199     1    12     2    11
  1.1818217318814108E+00 a      1200     1    12     2    12
 -4.2750168923354144E+00 b      1201     2     1
 -2.1636460649188645E+00 b      1202     2     2
  2.1973269527454022E+01 b      1203     2     3
 -1.8244965714317182E+01 b      1204     2     4
  1.8032718012523880E+01 b      1205     2     5
 -5.2645859865539713E+00 b      1206     2     6
  2.1346903260367096E+00 b      1207     2     7
 -9.7369350218800266E-01 b      1208     2     8
  3.9193325985357603E+00 b      1209     2     9
  1.5778990292757369E+00 b      1210     2    10
  6.0103317789328328E+00 b      1211     2    11
 -1.2200904979876931E+01 b      1212     2    12
  1.3943805620331318E+00 a      1213     2     1     3     1
  6.9674406957584623E+01 a      1214     2     2     3     1
 -1.6249804201666773E-01 a      1215     2     3     3     1
 -3.6428548337512850E-01 a      1216     2     4     3     1
  2.9085308919416519E-01 a      1217     2     5     3     1
 -1.2970603521432631E+00 a      1218     2     6     3     1
  1.7331920367205136E+00 a      1219     2     7     3     1
 -9.4307620804983872E-01 a      1220     2     8     3     1
 -6.1691749718039324E-01 a      1221     2     9     3     1
 -9.4936406952672225E-01 a      1222     2    10     3     1
  6.7700334785288863E-01 a      1223     2    11     3     1
 -3.3519704136432671E-01 a      1224     2    12     3     1
 -1.2599907836425796E+01 b      1225     3     1
